"SiteID","Meter_ID","Meter_Type","Smart_Meter","Meter_Serves"
"SITE_634","MTR_1","Electric","Yes","Unknown"
"SITE_635","MTR_1","Electric","Yes","Whole house"
"SITE_636","MTR_1","Electric","Yes","Residence"
"SITE_636","MTR_2","Gas","No","Residence"
"SITE_637","MTR_1","Electric","Yes","Whole house"
"SITE_638","MTR_1","Electric","No","Whole house"
"SITE_639","MTR_1","Electric","Yes","Whole house"
"SITE_64","MTR_1","Electric","Yes","Residence"
"SITE_64","MTR_2","Gas","No","Residence"
"SITE_640","MTR_1","Electric","Yes","Residence"
"SITE_641","MTR_1","Electric","Yes","Whole house"
"SITE_642","MTR_1","Electric","No","Whole house"
"SITE_644","MTR_1","Electric","No","Whole home"
"SITE_644","MTR_2","Gas","No","Unknown"
"SITE_645","MTR_1","Electric","Yes","Whole house"
"SITE_645","MTR_2","Gas","No","Whole house"
"SITE_646","MTR_1","Electric","Yes","Whole unit (b)"
"SITE_646","MTR_2","Gas","No","Whole unit (b)"
"SITE_648","MTR_1","Electric","Yes","House"
"SITE_649","MTR_1","Electric","Yes","Whole house"
"SITE_649","MTR_2","Gas","No","Whole house"
"SITE_65","MTR_1","Electric","Yes","Residence"
"SITE_650","MTR_1","Electric","Yes","House"
"SITE_651","MTR_1","Gas","No","Whole house"
"SITE_651","MTR_2","Electric","Yes","Whole house"
"SITE_652","MTR_1","Electric","Yes","House,  garage"
"SITE_652","MTR_2","Gas","No","House"
"SITE_653","MTR_1","Electric","No","House"
"SITE_654","MTR_1","Electric","Yes","House"
"SITE_654","MTR_2","Gas","No","House"
"SITE_655","MTR_1","Electric","Unknown","No access to meter,  located on next door units yard. No one home to give access to me."
"SITE_656","MTR_1","Electric","No","Whole house"
"SITE_656","MTR_2","Gas","No","Whole house"
"SITE_657","MTR_1","Electric","Yes","Whole house"
"SITE_657","MTR_2","Gas","No","Whole house"
"SITE_658","MTR_1","Electric","Yes","Whole property"
"SITE_659","MTR_1","Electric","Yes","Whole property (# houses)"
"SITE_659","MTR_2","Gas","No","Both houses"
"SITE_66","MTR_1","Electric","No","Whole house"
"SITE_66","MTR_2","Gas","No","Whole house"
"SITE_660","MTR_1","Electric","Yes","Home and out buildings"
"SITE_661","MTR_1","Electric","Yes","Whole house"
"SITE_661","MTR_2","Electric","Yes","Shop"
"SITE_662","MTR_1","Electric","No","Whole house"
"SITE_662","MTR_2","Gas","No","Whole house"
"SITE_663","MTR_1","Electric","Yes","Residence"
"SITE_664","MTR_1","Electric","Yes","Residence"
"SITE_665","MTR_1","Gas","Yes","House and detached garage"
"SITE_667","MTR_1","Electric","Yes","Unknown"
"SITE_669","MTR_1","Gas","No","Whole house"
"SITE_669","MTR_2","Electric","Yes","Whole house"
"SITE_67","MTR_1","Electric","No","Whole house,  garage,  and bonus office building"
"SITE_670","MTR_1","Electric","Yes","Whole house"
"SITE_670","MTR_2","Gas","No","Whole house"
"SITE_671","MTR_1","Electric","Yes","Whole house"
"SITE_672","MTR_1","Electric","Yes","Whole house"
"SITE_672","MTR_2","Electric","Yes","The workshop"
"SITE_673","MTR_1","Gas","No","House"
"SITE_673","MTR_2","Electric","Yes","House"
"SITE_674","MTR_1","Electric","Yes","House"
"SITE_674","MTR_2","Gas","No","House"
"SITE_675","MTR_1","Electric","Yes","Whole house"
"SITE_675","MTR_2","Gas","No","Whole house"
"SITE_676","MTR_1","Electric","Yes","Whole house"
"SITE_677","MTR_1","Electric","Yes","Whole house"
"SITE_677","MTR_2","Gas","No","Whole house"
"SITE_678","MTR_1","Electric","Yes","Whole house"
"SITE_678","MTR_2","Gas","No","Whole house"
"SITE_68","MTR_1","Gas","No","Whole house"
"SITE_68","MTR_2","Electric","Yes","Whole house"
"SITE_680","MTR_1","Electric","Yes","Unknown"
"SITE_680","MTR_2","Gas","No","Unknown"
"SITE_681","MTR_1","Electric","Yes","Whole house"
"SITE_681","MTR_2","Gas","No","Whole house"
"SITE_682","MTR_1","Electric","No","Unknown"
"SITE_683","MTR_1","Electric","Yes","Whole house"
"SITE_684","MTR_1","Electric","Yes","Whole house"
"SITE_685","MTR_1","Electric","Yes","House"
"SITE_685","MTR_2","Gas","No","House"
"SITE_686","MTR_1","Electric","Yes","Whole house"
"SITE_686","MTR_2","Gas","No","Whole house"
"SITE_687","MTR_1","Electric","Yes","Whole property"
"SITE_688","MTR_1","Electric","Yes","Main residence,  not including outbuildings"
"SITE_689","MTR_1","Electric","Yes","Whole house"
"SITE_69","MTR_1","Electric","Yes","Residence"
"SITE_690","MTR_1","Electric","Yes","Residence"
"SITE_691","MTR_1","Gas","No","House"
"SITE_691","MTR_2","Electric","Yes","House"
"SITE_692","MTR_1","Electric","Yes","Unknown"
"SITE_693","MTR_1","Gas","No","House"
"SITE_693","MTR_2","Electric","Yes","House"
"SITE_694","MTR_1","Electric","Yes","Whole house"
"SITE_696","MTR_1","Electric","Yes","House"
"SITE_696","MTR_2","Gas","No","Home"
"SITE_697","MTR_1","Electric","Yes","House and detached garage"
"SITE_698","MTR_1","Gas","No","House"
"SITE_698","MTR_2","Electric","Yes","House"
"SITE_7","MTR_1","Gas","No","Residence,  pse"
"SITE_7","MTR_2","Electric","Yes","Residence,  tacoma power"
"SITE_70","MTR_1","Gas","No","Whole house"
"SITE_70","MTR_2","Electric","Yes","Unknown"
"SITE_700","MTR_1","Electric","Yes","House"
"SITE_700","MTR_2","Gas","No","House"
"SITE_701","MTR_1","Gas","No","Unknown"
"SITE_701","MTR_2","Electric","Yes","Unknown"
"SITE_702","MTR_1","Electric","Yes","Unknown"
"SITE_703","MTR_1","Electric","Yes","House"
"SITE_703","MTR_2","Gas","No","House"
"SITE_704","MTR_1","Electric","Yes","Property"
"SITE_705","MTR_1","Electric","Yes","House"
"SITE_705","MTR_2","Gas","No","House"
"SITE_706","MTR_1","Electric","Yes","House"
"SITE_706","MTR_2","Electric","Yes","House"
"SITE_706","MTR_3","Gas","No","House"
"SITE_706","MTR_4","Gas","Yes","House"
"SITE_707","MTR_1","Electric","Yes","House"
"SITE_708","MTR_1","Electric","Yes","Residence"
"SITE_708","MTR_2","Gas","No","Residence"
"SITE_709","MTR_1","Electric","Yes","House"
"SITE_71","MTR_1","Gas","No","Whole house"
"SITE_71","MTR_2","Electric","Yes","Whole housef"
"SITE_710","MTR_1","Electric","Yes","Home and garage"
"SITE_710","MTR_2","Electric","Yes","Shop"
"SITE_711","MTR_1","Electric","Yes","Apt b"
"SITE_711","MTR_2","Gas","No","Apt b"
"SITE_712","MTR_1","Electric","Yes","House"
"SITE_712","MTR_2","Gas","No","House"
"SITE_713","MTR_1","Electric","Yes","The whole house"
"SITE_713","MTR_2","Gas","No","Unknown"
"SITE_714","MTR_1","Electric","Yes","Whole unit"
"SITE_714","MTR_2","Gas","No","Unknown"
"SITE_715","MTR_1","Electric","No","Residence"
"SITE_716","MTR_1","Electric","Yes","Whole unit"
"SITE_717","MTR_1","Electric","Yes","House"
"SITE_718","MTR_1","Electric","Yes","Unknown"
"SITE_719","MTR_1","Electric","Yes","House"
"SITE_72","MTR_1","Electric","Yes","Unknown"
"SITE_72","MTR_2","Gas","No","Unknown"
"SITE_720","MTR_1","Electric","Yes","House"
"SITE_721","MTR_1","Gas","No","House"
"SITE_721","MTR_2","Electric","Yes","House"
"SITE_722","MTR_1","Electric","Yes","House and shop"
"SITE_723","MTR_1","Electric","Yes","House"
"SITE_723","MTR_2","Gas","No","House"
"SITE_724","MTR_1","Electric","Yes","House"
"SITE_724","MTR_2","Gas","No","Unknown"
"SITE_725","MTR_1","Electric","Yes","Unknown"
"SITE_725","MTR_2","Gas","No","Unknown"
"SITE_726","MTR_1","Electric","Yes","House"
"SITE_726","MTR_2","Electric","Yes","Shop outbuilding"
"SITE_727","MTR_1","Electric","Yes","Property"
"SITE_728","MTR_1","Electric","Yes","House"
"SITE_729","MTR_1","Electric","Yes","House"
"SITE_729","MTR_2","Gas","No","House"
"SITE_73","MTR_1","Gas","No","Whole house"
"SITE_73","MTR_2","Electric","No","Whole house and garage (detached)"
"SITE_730","MTR_1","Gas","No","Unknown"
"SITE_730","MTR_2","Electric","No","Unknown"
"SITE_731","MTR_1","Electric","Yes","House"
"SITE_732","MTR_1","Electric","Yes","Home"
"SITE_733","MTR_1","Electric","No","House"
"SITE_733","MTR_2","Electric","Unknown","Pump house and trailer"
"SITE_734","MTR_1","Electric","Yes","Entire property"
"SITE_735","MTR_1","Electric","Yes","House"
"SITE_736","MTR_1","Electric","Yes","Residence"
"SITE_736","MTR_2","Gas","No","Residence"
"SITE_737","MTR_1","Electric","Yes","Unknown"
"SITE_738","MTR_1","Gas","No","Residence"
"SITE_738","MTR_2","Electric","Yes","Residence"
"SITE_739","MTR_1","Electric","Yes","House"
"SITE_74","MTR_1","Electric","Yes","Unknown"
"SITE_74","MTR_2","Gas","No","Unknown"
"SITE_740","MTR_1","Electric","Yes","House and outbuilding"
"SITE_741","MTR_1","Electric","Yes","Unknown"
"SITE_741","MTR_2","Gas","No","Unknown"
"SITE_742","MTR_1","Electric","Yes","Residence"
"SITE_742","MTR_2","Gas","No","Residence"
"SITE_743","MTR_1","Electric","Yes","Whole house"
"SITE_744","MTR_1","Electric","Yes","House"
"SITE_745","MTR_1","Electric","No","Unit ####"
"SITE_745","MTR_2","Gas","No","Unit ####"
"SITE_746","MTR_1","Electric","Yes","House"
"SITE_746","MTR_2","Gas","No","House"
"SITE_747","MTR_1","Electric","Yes","House"
"SITE_748","MTR_1","Electric","Yes","Property"
"SITE_749","MTR_1","Electric","Yes","Residence"
"SITE_749","MTR_2","Gas","No","Residence"
"SITE_75","MTR_1","Electric","Yes","House"
"SITE_75","MTR_2","Gas","No","House"
"SITE_750","MTR_1","Electric","Yes","House"
"SITE_751","MTR_1","Electric","Yes","House"
"SITE_752","MTR_1","Electric","No","House"
"SITE_753","MTR_1","Gas","No","House"
"SITE_753","MTR_2","Electric","Yes","House"
"SITE_754","MTR_1","Gas","No","House"
"SITE_754","MTR_2","Electric","Yes","House"
"SITE_755","MTR_1","Gas","No","Unknown"
"SITE_755","MTR_2","Electric","Yes","Unknown"
"SITE_756","MTR_1","Electric","No","House"
"SITE_756","MTR_2","Electric","No","Shed and pump house"
"SITE_757","MTR_1","Electric","Yes","Residence"
"SITE_757","MTR_2","Gas","No","Residence"
"SITE_758","MTR_1","Gas","No","Residence"
"SITE_758","MTR_2","Electric","No","Residence"
"SITE_759","MTR_1","Electric","Yes","Whole house"
"SITE_759","MTR_2","Gas","No","Whole house"
"SITE_76","MTR_1","Electric","Yes","Unit"
"SITE_76","MTR_2","Gas","No","Unit"
"SITE_760","MTR_1","Gas","No","Whole house"
"SITE_760","MTR_2","Electric","Yes","Whole house"
"SITE_761","MTR_1","Electric","Yes","House"
"SITE_762","MTR_1","Electric","Yes","House and outbuildings"
"SITE_763","MTR_1","Electric","Yes","House"
"SITE_764","MTR_1","Electric","Yes","Unknown"
"SITE_764","MTR_2","Gas","No","Unknown"
"SITE_765","MTR_1","Electric","No","Residence"
"SITE_765","MTR_2","Gas","No","Residence"
"SITE_767","MTR_1","Electric","Yes","Residence"
"SITE_767","MTR_2","Gas","No","Residence"
"SITE_768","MTR_1","Electric","Yes","House"
"SITE_768","MTR_2","Gas","No","House"
"SITE_769","MTR_1","Electric","Yes","Home"
"SITE_769","MTR_2","Gas","Yes","Home"
"SITE_77","MTR_1","Electric","Yes","Whole house"
"SITE_770","MTR_1","Electric","Yes","House"
"SITE_771","MTR_1","Gas","Unknown","Home"
"SITE_771","MTR_2","Electric","Yes","Home"
"SITE_772","MTR_1","Electric","Yes","House"
"SITE_773","MTR_1","Electric","Yes","Whole house"
"SITE_774","MTR_1","Gas","No","House"
"SITE_774","MTR_2","Electric","Yes","House"
"SITE_775","MTR_1","Electric","Yes","House"
"SITE_777","MTR_1","Electric","Yes","House and meter"
"SITE_778","MTR_1","Electric","Yes","Unknown"
"SITE_779","MTR_1","Electric","Yes","All property buildings"
"SITE_78","MTR_1","Gas","No","Whole house"
"SITE_78","MTR_2","Electric","No","Whole house"
"SITE_780","MTR_1","Electric","Yes","Residence"
"SITE_781","MTR_1","Electric","No","House and garage"
"SITE_781","MTR_2","Gas","No","House"
"SITE_782","MTR_1","Electric","Yes","House"
"SITE_782","MTR_2","Gas","No","House"
"SITE_783","MTR_1","Electric","Yes","Whole house"
"SITE_784","MTR_1","Electric","Yes","Whole property"
"SITE_786","MTR_1","Electric","Yes","House and outbuildings with power"
"SITE_787","MTR_1","Gas","No","Residence"
"SITE_787","MTR_2","Electric","Yes","Residence"
"SITE_788","MTR_1","Gas","No","Unknown"
"SITE_789","MTR_1","Gas","No","House"
"SITE_789","MTR_2","Electric","Yes","House"
"SITE_79","MTR_1","Electric","No","Residence"
"SITE_790","MTR_1","Electric","Yes","Whole property"
"SITE_791","MTR_1","Electric","Yes","Unknown"
"SITE_791","MTR_2","Gas","No","Unknown"
"SITE_792","MTR_1","Electric","Yes","House and outbuildings with electricity"
"SITE_793","MTR_1","Electric","Yes","House"
"SITE_794","MTR_1","Electric","Yes","Unknown"
"SITE_795","MTR_1","Electric","Yes","House and outbuildings"
"SITE_796","MTR_1","Electric","No","House"
"SITE_796","MTR_2","Gas","No","House"
"SITE_797","MTR_1","Electric","Yes","House"
"SITE_797","MTR_2","Gas","No","House"
"SITE_798","MTR_1","Electric","Yes","Whole property"
"SITE_799","MTR_1","Electric","Yes","House"
"SITE_8","MTR_1","Gas","No","Residence,  pse"
"SITE_8","MTR_2","Electric","Yes","Residence,  net meter tacoma power"
"SITE_8","MTR_3","Electric","Yes","Residence,  production meter tacoma power"
"SITE_80","MTR_1","Gas","Yes","Whole house"
"SITE_800","MTR_1","Electric","Yes","House"
"SITE_800","MTR_2","Gas","No","Home"
"SITE_801","MTR_1","Electric","Yes","House and outbuilding"
"SITE_802","MTR_1","Electric","Unknown","House"
"SITE_804","MTR_1","Gas","No","Residence"
"SITE_804","MTR_2","Electric","Yes","Residence"
"SITE_805","MTR_1","Electric","No","House"
"SITE_806","MTR_1","Gas","No","Whole house"
"SITE_806","MTR_2","Electric","Yes","Whole house"
"SITE_807","MTR_1","Electric","Yes","House"
"SITE_807","MTR_2","Gas","No","House"
"SITE_808","MTR_1","Electric","Yes","Residence"
"SITE_809","MTR_1","Electric","Yes","House"
"SITE_810","MTR_1","Electric","Yes","House"
"SITE_810","MTR_2","Gas","No","House"
"SITE_811","MTR_1","Gas","No","Unknown"
"SITE_811","MTR_2","Electric","Yes","Unknown"
"SITE_812","MTR_1","Electric","No","Unknown"
"SITE_812","MTR_2","Gas","No","Unknown"
"SITE_813","MTR_1","Electric","Yes","House"
"SITE_814","MTR_1","Electric","Yes","House"
"SITE_815","MTR_1","Electric","Yes","House"
"SITE_815","MTR_2","Gas","No","House"
"SITE_816","MTR_1","Electric","Yes","The whole house"
"SITE_816","MTR_2","Gas","No","The whole house"
"SITE_817","MTR_1","Electric","Yes","Residence"
"SITE_818","MTR_1","Electric","Yes","Both houses on the property"
"SITE_819","MTR_1","Electric","Yes","Unknown"
"SITE_819","MTR_2","Gas","No","Unknown"
"SITE_82","MTR_1","Gas","No","Unknown"
"SITE_820","MTR_1","Electric","Yes","House"
"SITE_820","MTR_2","Gas","No","House"
"SITE_821","MTR_1","Electric","No","House and outbuilding"
"SITE_821","MTR_2","Gas","No","House"
"SITE_822","MTR_1","Electric","Yes","House"
"SITE_822","MTR_2","Gas","No","House"
"SITE_823","MTR_1","Electric","Yes","House"
"SITE_824","MTR_1","Electric","Yes","Home"
"SITE_825","MTR_1","Electric","Yes","The whole home"
"SITE_825","MTR_2","Gas","No","The whole home"
"SITE_826","MTR_1","Electric","Yes","House and shop"
"SITE_827","MTR_1","Gas","No","Unclear which meter was for which unit"
"SITE_827","MTR_2","Electric","Yes","Unclear which meter was for which unit"
"SITE_83","MTR_1","Electric","Yes","Whole house"
"SITE_830","MTR_1","Electric","Yes","The whole house"
"SITE_831","MTR_1","Electric","Yes","Residence"
"SITE_832","MTR_1","Electric","Yes","House and outbuildings"
"SITE_832","MTR_2","Gas","No","House"
"SITE_833","MTR_1","Gas","No","Whole house"
"SITE_833","MTR_2","Electric","Yes","Whole house"
"SITE_834","MTR_1","Electric","Yes","House"
"SITE_834","MTR_2","Gas","No","House"
"SITE_836","MTR_1","Electric","Yes","House"
"SITE_836","MTR_2","Gas","No","House"
"SITE_837","MTR_1","Electric","Yes","Whole property"
"SITE_838","MTR_1","Electric","Yes","Whole house"
"SITE_839","MTR_1","Electric","Yes","House"
"SITE_839","MTR_2","Gas","No","House"
"SITE_84","MTR_1","Electric","Yes","Residence,  net meter"
"SITE_840","MTR_1","Electric","Yes","House and outbuildings"
"SITE_841","MTR_1","Electric","Yes","House"
"SITE_842","MTR_1","Electric","Yes","Residence"
"SITE_843","MTR_1","Electric","Yes","Residence"
"SITE_843","MTR_2","Gas","No","Residence"
"SITE_844","MTR_1","Electric","Yes","Home"
"SITE_845","MTR_1","Electric","Yes","House,  shed,  barn"
"SITE_845","MTR_2","Electric","Yes","Shop,  big/shop barn"
"SITE_846","MTR_1","Electric","Yes","Residence"
"SITE_847","MTR_1","Electric","Yes","Whole house"
"SITE_848","MTR_1","Gas","No","House"
"SITE_848","MTR_2","Electric","No","House and garage"
"SITE_849","MTR_1","Electric","Yes","Residence"
"SITE_85","MTR_1","Gas","No","Whole house"
"SITE_85","MTR_2","Electric","Yes","Unknown"
"SITE_850","MTR_1","Electric","Yes","Whole house"
"SITE_851","MTR_1","Electric","Yes","Whole house"
"SITE_851","MTR_2","Gas","No","Whole house"
"SITE_852","MTR_1","Electric","No","House"
"SITE_852","MTR_2","Gas","No","House"
"SITE_853","MTR_1","Electric","Yes","Unknown"
"SITE_854","MTR_1","Electric","Yes","Whole home"
"SITE_855","MTR_1","Electric","Yes","House and outbuildings"
"SITE_855","MTR_2","Gas","No","House"
"SITE_856","MTR_1","Electric","Yes","House"
"SITE_857","MTR_1","Gas","No","House and garage"
"SITE_857","MTR_2","Electric","Yes","House and garage"
"SITE_858","MTR_1","Electric","Yes","House"
"SITE_858","MTR_2","Gas","No","Unknown"
"SITE_859","MTR_1","Electric","Yes","House"
"SITE_86","MTR_1","Gas","No","Residence"
"SITE_86","MTR_2","Electric","Yes","Residence"
"SITE_860","MTR_1","Electric","Yes","Residence"
"SITE_861","MTR_1","Electric","Yes","Residence"
"SITE_862","MTR_1","Electric","Yes","House and shop"
"SITE_863","MTR_1","Electric","Yes","Unknown"
"SITE_864","MTR_1","Electric","Yes","Residence"
"SITE_865","MTR_1","Electric","No","House"
"SITE_867","MTR_1","Electric","Yes","Unknown"
"SITE_867","MTR_2","Gas","No","Unknown"
"SITE_868","MTR_1","Gas","No","Unit ###"
"SITE_868","MTR_2","Electric","Yes","Unit ###"
"SITE_869","MTR_1","Electric","Yes","Unknown"
"SITE_87","MTR_1","Electric","No","Whole house"
"SITE_87","MTR_2","Gas","No","Whole house"
"SITE_870","MTR_1","Electric","Yes","House"
"SITE_871","MTR_1","Electric","Yes","Unit ###"
"SITE_871","MTR_2","Gas","No","Unit ###"
"SITE_872","MTR_1","Electric","Yes","Home"
"SITE_872","MTR_2","Gas","No","Home"
"SITE_873","MTR_1","Electric","Yes","Whole house"
"SITE_874","MTR_1","Electric","Yes","House"
"SITE_875","MTR_1","Gas","No","Believe unit # (residence)"
"SITE_875","MTR_2","Electric","Yes","Believe unit # (residence)"
"SITE_876","MTR_1","Electric","Yes","House"
"SITE_877","MTR_1","Electric","Yes","Whole house"
"SITE_877","MTR_2","Gas","No","Whole house"
"SITE_878","MTR_1","Gas","No","Whole house"
"SITE_878","MTR_2","Electric","Yes","Whole house"
"SITE_879","MTR_1","Electric","Yes","Hpuse and outbuilding"
"SITE_88","MTR_1","Electric","Yes","Unknown"
"SITE_88","MTR_2","Gas","No","Unknown"
"SITE_880","MTR_1","Gas","No","Residence"
"SITE_880","MTR_2","Electric","Yes","Resdidence"
"SITE_881","MTR_1","Electric","Yes","Unknown"
"SITE_882","MTR_1","Electric","No","Unknown"
"SITE_882","MTR_2","Gas","No","Unknown"
"SITE_883","MTR_1","Electric","Yes","House"
"SITE_883","MTR_2","Gas","No","House"
"SITE_884","MTR_1","Electric","Yes","House and outbuildings"
"SITE_885","MTR_1","Electric","Yes","House and barn"
"SITE_885","MTR_2","Gas","No","House"
"SITE_886","MTR_1","Electric","Yes","Unknown"
"SITE_887","MTR_1","Electric","Yes","House"
"SITE_888","MTR_1","Gas","No","House"
"SITE_888","MTR_2","Electric","Yes","House"
"SITE_889","MTR_1","Electric","Yes","Whole home"
"SITE_89","MTR_1","Gas","No","House"
"SITE_89","MTR_2","Electric","Yes","House"
"SITE_890","MTR_1","Electric","Yes","House"
"SITE_891","MTR_1","Electric","Yes","Unknown"
"SITE_891","MTR_2","Gas","No","Unknown"
"SITE_892","MTR_1","Electric","Yes","House"
"SITE_893","MTR_1","Electric","Yes","House"
"SITE_894","MTR_1","Electric","Yes","Whole house"
"SITE_895","MTR_1","Electric","Yes","The whole house"
"SITE_895","MTR_2","Gas","No","The whole house"
"SITE_896","MTR_1","Electric","Yes","Whole house"
"SITE_897","MTR_1","Electric","Yes","House"
"SITE_898","MTR_1","Gas","No","Unknown"
"SITE_898","MTR_2","Electric","No","Unknown"
"SITE_9","MTR_1","Gas","No","Whole house"
"SITE_9","MTR_2","Electric","Yes","Whole house"
"SITE_900","MTR_1","Electric","Yes","House and outbuildings"
"SITE_901","MTR_1","Electric","Yes","Residence"
"SITE_902","MTR_1","Electric","Yes","Whole house"
"SITE_903","MTR_1","Electric","Yes","House and greenhouse"
"SITE_904","MTR_1","Electric","Yes","Residence"
"SITE_905","MTR_1","Gas","No","House"
"SITE_905","MTR_2","Electric","Yes","House"
"SITE_906","MTR_1","Gas","No","Apt #"
"SITE_906","MTR_2","Electric","Yes","Apt #"
"SITE_907","MTR_1","Electric","Yes","House"
"SITE_908","MTR_1","Electric","Yes","House and outbuilding"
"SITE_909","MTR_1","Electric","Yes","House"
"SITE_91","MTR_1","Gas","Unknown","Whole house"
"SITE_91","MTR_2","Electric","Yes","Whole house"
"SITE_910","MTR_1","Gas","No","Unknown"
"SITE_910","MTR_2","Electric","Yes","Unknown"
"SITE_911","MTR_1","Electric","Yes","Whole property"
"SITE_911","MTR_2","Electric","No","Main house only"
"SITE_912","MTR_1","Electric","Yes","House"
"SITE_912","MTR_2","Gas","No","House"
"SITE_913","MTR_1","Electric","Yes","Whole unit"
"SITE_913","MTR_2","Gas","No","Whole unit"
"SITE_914","MTR_1","Electric","No","Residence"
"SITE_914","MTR_2","Gas","No","Residence"
"SITE_915","MTR_1","Electric","Yes","House"
"SITE_916","MTR_1","Electric","Yes","Unknown"
"SITE_916","MTR_2","Gas","No","Unknown"
"SITE_917","MTR_1","Electric","Yes","House and garage"
"SITE_917","MTR_2","Gas","No","House"
"SITE_918","MTR_1","Electric","Yes","House"
"SITE_918","MTR_2","Gas","No","House"
"SITE_919","MTR_1","Electric","No","Unknown"
"SITE_919","MTR_2","Gas","No","Unknown"
"SITE_92","MTR_1","Electric","Yes","House"
"SITE_92","MTR_2","Gas","No","House"
"SITE_920","MTR_1","Electric","Yes","House and outbuildings"
"SITE_921","MTR_1","Gas","No","House"
"SITE_921","MTR_2","Electric","Yes","House"
"SITE_922","MTR_1","Electric","Yes","House"
"SITE_922","MTR_2","Gas","No","House"
"SITE_923","MTR_1","Electric","Yes","House"
"SITE_924","MTR_1","Electric","No","House and outbuilding"
"SITE_924","MTR_2","Gas","No","House"
"SITE_925","MTR_1","Electric","Yes","Residence"
"SITE_926","MTR_1","Electric","Yes","Unknown"
"SITE_927","MTR_1","Electric","No","Unit #"
"SITE_927","MTR_2","Gas","No","Unit #"
"SITE_928","MTR_1","Electric","Yes","House"
"SITE_928","MTR_2","Gas","No","House"
"SITE_929","MTR_1","Electric","No","House"
"SITE_929","MTR_2","Gas","No","House"
"SITE_93","MTR_1","Electric","Yes","Whole house"
"SITE_93","MTR_2","Gas","No","Whole house"
"SITE_930","MTR_1","Gas","No","Whole house"
"SITE_930","MTR_2","Electric","Yes","Whole house + shop"
"SITE_931","MTR_1","Gas","No","House"
"SITE_931","MTR_2","Electric","Yes","House"
"SITE_932","MTR_1","Electric","Yes","House and garage"
"SITE_932","MTR_2","Electric","No","It is a meter for the heat pump…the meter is in the house. Not sure if it is a legit second meter or if it is just for homeowner’s information"
"SITE_933","MTR_1","Gas","No","Apartment #"
"SITE_933","MTR_2","Electric","Yes","Apt. #"
"SITE_934","MTR_1","Electric","Yes","House"
"SITE_934","MTR_2","Gas","No","House"
"SITE_935","MTR_1","Electric","No","The whole home"
"SITE_936","MTR_1","Gas","No","House and guest house"
"SITE_936","MTR_2","Electric","Yes","House,   guest house and garage"
"SITE_938","MTR_1","Electric","Yes","House"
"SITE_939","MTR_1","Electric","Yes","House"
"SITE_94","MTR_1","Electric","Unknown","Generation (from solar)"
"SITE_94","MTR_2","Electric","Unknown","Net"
"SITE_940","MTR_1","Electric","Yes","House"
"SITE_940","MTR_2","Gas","No","House"
"SITE_941","MTR_1","Electric","Yes","House"
"SITE_941","MTR_2","Gas","No","House"
"SITE_942","MTR_1","Electric","Yes","House"
"SITE_943","MTR_1","Gas","No","House"
"SITE_943","MTR_2","Electric","Yes","Property"
"SITE_944","MTR_1","Electric","No","House and outbuilding"
"SITE_944","MTR_2","Gas","No","House"
"SITE_945","MTR_1","Electric","Yes","Unknown"
"SITE_945","MTR_2","Gas","No","Unknown"
"SITE_946","MTR_1","Electric","Yes","House"
"SITE_947","MTR_1","Electric","Yes","House and occupied garage"
"SITE_948","MTR_1","Gas","No","House"
"SITE_948","MTR_2","Electric","Yes","House"
"SITE_949","MTR_1","Gas","No","House"
"SITE_949","MTR_2","Electric","Yes","House"
"SITE_95","MTR_1","Electric","No","Whole house"
"SITE_95","MTR_2","Gas","No","Whole house"
"SITE_950","MTR_1","Electric","Yes","House"
"SITE_950","MTR_2","Gas","Yes","House"
"SITE_951","MTR_1","Electric","No","House"
"SITE_951","MTR_2","Gas","No","House"
"SITE_952","MTR_1","Gas","No","Whole house"
"SITE_952","MTR_2","Electric","Yes","Whole house and garage"
"SITE_953","MTR_1","Gas","Yes","Property"
"SITE_954","MTR_1","Electric","Yes","House"
"SITE_954","MTR_2","Electric","No","Shop"
"SITE_955","MTR_1","Gas","No","House"
"SITE_955","MTR_2","Electric","Yes","House"
"SITE_956","MTR_1","Electric","Yes","House and listed outbuildings"
"SITE_957","MTR_1","Electric","Yes","Whole house"
"SITE_958","MTR_1","Electric","No","Unknown"
"SITE_959","MTR_1","Electric","Yes","Residence"
"SITE_959","MTR_2","Gas","No","Residence"
"SITE_96","MTR_1","Electric","Yes","Whole house"
"SITE_96","MTR_2","Gas","No","Whole house"
"SITE_960","MTR_1","Electric","Yes","House"
"SITE_960","MTR_2","Gas","No","House"
"SITE_961","MTR_1","Gas","No","House"
"SITE_961","MTR_2","Electric","Yes","House"
"SITE_962","MTR_1","Electric","Yes","House"
"SITE_962","MTR_2","Gas","No","House"
"SITE_963","MTR_1","Electric","Yes","Apartment /townhome"
"SITE_963","MTR_2","Gas","No","Apartment/townhome"
"SITE_964","MTR_1","Electric","Yes","Whole house"
"SITE_965","MTR_1","Electric","Yes","Unknown"
"SITE_966","MTR_1","Gas","No","House"
"SITE_966","MTR_2","Electric","Yes","House"
"SITE_967","MTR_1","Gas","No","House"
"SITE_967","MTR_2","Electric","Yes","House"
"SITE_968","MTR_1","Electric","Yes","Electricity"
"SITE_968","MTR_2","Gas","No","Natural gas"
"SITE_969","MTR_1","Electric","Yes","Whole house"
"SITE_97","MTR_1","Gas","No","Whole home"
"SITE_97","MTR_2","Electric","Yes","Whole home and cottage"
