"SiteID","Socket_Type","Socket_Type_Other","Lamp_Type","Lamp_Type_Other","Lamp_Style","Lamp_Quantity","Lamp_Watts","Lamp_Is_Color","Lamp_Temp_Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","10","No","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","43","No","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","72","No","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","3","13.5","No","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","40","No","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"Fluorescent",NA,"Reflector / Flood","1","15","Yes – Single Color","Fixed"
"SITE_499","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5.5","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","5.7","No","Fixed"
"SITE_5","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","2","40","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","8","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","11","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","4.5","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Decorative","1","4.5","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","10.5","No","Fixed"
"SITE_5","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","13","Unknown","Fixed"
"SITE_500","Pin Base",NA,"LED",NA,"Reflector / Flood","2","4.6","No","Fixed"
"SITE_500","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_500","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_500","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_500","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","17","No","Fixed"
"SITE_502","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","3","9","No","Fixed"
"SITE_503","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","40","Unknown","Fixed"
"SITE_503","Medium Screw Base (Standard)",NA,"Fluorescent",NA,"Twist","4","13","Unknown","Fixed"
"SITE_503","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","8","60","No","Fixed"
"SITE_503","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","5","25","No","Fixed"
"SITE_507","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","9.5","Unknown","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","17","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","9.5","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","15","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","22","11","No","Fixed"
"SITE_509","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","4","4.9","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","15","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","75","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","7","No","Fixed"
"SITE_509","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","13","11.5","No","Fixed"
"SITE_512","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_512","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","23","No","Fixed"
"SITE_512","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","9","13","No","Fixed"
"SITE_516","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","1","7.5","No","Fixed"
"SITE_516","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","17.5","No","Fixed"
"SITE_517","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","16","Unknown","Fixed"
"SITE_517","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","6","4","No","Fixed"
"SITE_517","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6","No","Fixed"
"SITE_517","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","14","10","Unknown","Fixed"
"SITE_517","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","8","8","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","200","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","40","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","150","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","240","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","Yes – Single Color","Fixed"
"SITE_521","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","7","25","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","3","40","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","1","40","No","Fixed"
"SITE_521","Pin Base",NA,"Halogen",NA,"Bullet","2","Unknown","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","6","250","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","25","Yes – Single Color","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","120","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","13","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","2","25","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","90","No","Fixed"
"SITE_521","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","300","No","Fixed"
"SITE_522","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","4","72","No","Fixed"
"SITE_522","Pin Base",NA,"Halogen",NA,"Reflector / Flood","3","50","No","Fixed"
"SITE_522","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6.5","No","Fixed"
"SITE_522","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","10","No","Fixed"
"SITE_522","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","200","No","Fixed"
"SITE_522","Other",NA,"Incandescent",NA,"Decorative","1","25","No","Fixed"
"SITE_522","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","29","No","Fixed"
"SITE_523","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","Unknown","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","1","65","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","7","75","No","Fixed"
"SITE_525","Integral Fixture",NA,"LED",NA,"Integrated","4","9.4","No","Fixed"
"SITE_525","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","2","25","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","3","100","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","40","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","20","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","5.5","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Decorative","22","60","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","29","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","150","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_525","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","8","60","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","72","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","2","23","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","150","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"Halogen",NA,"Globe","1","29","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","20","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","8.8","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","90","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","9","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","26","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","1","16","No","Fixed"
"SITE_527","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6","No","Fixed"
"SITE_53","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","8.5","No","Fixed"
"SITE_53","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","13.5","No","Fixed"
"SITE_53","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","7","No","Fixed"
"SITE_537","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","13","Yes – Single Color","Fixed"
"SITE_537","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","3","5","Yes – Single Color","Fixed"
"SITE_537","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","5","9.5","Yes – Single Color","Fixed"
"SITE_540","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","9","No","Fixed"
"SITE_540","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_542","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_542","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","14","60","No","Fixed"
"SITE_544","Pin Base",NA,"LED",NA,"Reflector / Flood","1","3.5","No","Fixed"
"SITE_548","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","2","6.5","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","13","No","Fixed"
"SITE_548","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","13","25","No","Fixed"
"SITE_548","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","1","40","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","10","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","4","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","2","40","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","8.8","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","11","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","75","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","43","No","Fixed"
"SITE_548","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","No","Fixed"
"SITE_550","Medium Screw Base (Standard)",NA,"LED",NA,"Decorative","3","4","No","Fixed"
"SITE_550","Medium Screw Base (Standard)",NA,"LED",NA,"Decorative","1","4.5","No","Fixed"
"SITE_550","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8","No","Fixed"
"SITE_550","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","No","Fixed"
"SITE_551","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9.99","Unknown","Fixed"
"SITE_551","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","8.8","Unknown","Fixed"
"SITE_551","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","7.5","Unknown","Fixed"
"SITE_551","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","9","Unknown","Fixed"
"SITE_551","Pin Base",NA,"Halogen",NA,"Bullet","1","20","Unknown","Fixed"
"SITE_552","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","15","No","Fixed"
"SITE_552","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","1","4.5","No","Fixed"
"SITE_552","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","9.5","No","Fixed"
"SITE_552","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","5.5","No","Fixed"
"SITE_552","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","75","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","18","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","1","13","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","7.5","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9","No","Fixed"
"SITE_555","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","11","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","2","60","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","2","53","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","6","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","19","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","8.5","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Globe","3","40","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Heat Lamp","1","150","No","Fixed"
"SITE_559","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","19","7","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","12","No","Fixed"
"SITE_559","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Globe","8","5","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"Other","SODIUM","Decorative","2","70","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Unknown","2","14.5","No","Fixed"
"SITE_559","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","16","No","Fixed"
"SITE_560","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","16","60","No","Fixed"
"SITE_560","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","12","100","No","Fixed"
"SITE_560","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","9.5","No","Fixed"
"SITE_562","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","6.5","No","Fixed"
"SITE_562","Pin Base",NA,"LED",NA,"Standard A Lamp","2","15","No","Fixed"
"SITE_562","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","9","No","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","8","15","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","12","17.5","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","4","11","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","6","13","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","12","11.5","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","8.8","Unknown","Fixed"
"SITE_567","Small Screw Base (Candelabra)",NA,"LED",NA,"Decorative","2","7","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","6","8.8","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Globe","4","5","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","5","18","Unknown","Fixed"
"SITE_567","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","8","23","Unknown","Fixed"
"SITE_570","Pin Base",NA,"Fluorescent",NA,"T-8","5","40","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","100","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","4.5","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","53","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","25","No","Fixed"
"SITE_571","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","10.5","No","Fixed"
"SITE_573","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","14.5","No","Fixed"
"SITE_576","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","3","43","No","Fixed"
"SITE_576","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","20","11","No","Fixed"
"SITE_579","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","1","53","No","Fixed"
"SITE_579","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","65","No","Fixed"
"SITE_579","Medium Screw Base (Standard)",NA,"Halogen",NA,"Standard A Lamp","4","72","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"CFL",NA,"Twist","1","10","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","60","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","60","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","10.5","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"CFL",NA,"Reflector / Flood","3","14","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","9","8.8","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","2","150","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","50","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","4","10","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","17.5","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Halogen",NA,"Reflector / Flood","1","90","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","4","65","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Standard A Lamp","1","100","No","Fixed"
"SITE_581","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","1","9.5","No","Fixed"
"SITE_582","Small Screw Base (Candelabra)",NA,"Incandescent",NA,"Decorative","3","40","No","Fixed"
"SITE_582","Medium Screw Base (Standard)",NA,"LED",NA,"Reflector / Flood","2","14","No","Fixed"
"SITE_582","Medium Screw Base (Standard)",NA,"Incandescent",NA,"Reflector / Flood","2","75","No","Fixed"
"SITE_582","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","4","6","No","Fixed"
"SITE_582","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","2","9.5","No","Fixed"
"SITE_583","Medium Screw Base (Standard)",NA,"CFL",NA,"Globe","4","11","No","Fixed"
"SITE_583","Medium Screw Base (Standard)",NA,"LED",NA,"Standard A Lamp","3","11","No","Fixed"
