"SiteID","RoomID","ApplianceID","Application","Application_Other","Smart_Power_Strip","Power_Strip_Device_Qty","Wifi_Enabled","Room_Type"
"SITE_1494","ROOM_46649","APPL_127614","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1495","ROOM_33006","APPL_169362","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1496","ROOM_4810","APPL_153879","Home Office",NA,"No","2","No","Office"
"SITE_1497","ROOM_20452","APPL_152536","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1498","ROOM_13167","APPL_172123","Home Office",NA,"No","4","No","Bedroom"
"SITE_1498","ROOM_31655","APPL_111999","Other","Lights","No","3","No","Dining Room"
"SITE_1498","ROOM_22258","APPL_107492","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1498","ROOM_12651","APPL_45820","Other","Chargers","No","3","No","Bedroom"
"SITE_1499","ROOM_20166","APPL_118322","Other","Chargers","No","4","No","Bedroom"
"SITE_1499","ROOM_20166","APPL_93434","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1499","ROOM_4211","APPL_130925","Home Office",NA,"No","3","No","Office"
"SITE_15","ROOM_35667","APPL_57362","Home Office",NA,"Unknown","7","No","Bedroom"
"SITE_15","ROOM_14741","APPL_106300","Home Office",NA,"No","7","No","Basement"
"SITE_150","ROOM_45795","APPL_146674","Unknown",NA,"No","2","No","Kitchen"
"SITE_1500","ROOM_13207","APPL_158368","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1501","ROOM_10162","APPL_24531","Home Office",NA,"No","4","No","Bedroom"
"SITE_1501","ROOM_10162","APPL_152049","Entertainment Center",NA,"No","6","No","Bedroom"
"SITE_1501","ROOM_10162","APPL_88737","Other","Music stufff","No","3","No","Bedroom"
"SITE_1501","ROOM_10162","APPL_18038","Other","Music stuff","No","4","No","Bedroom"
"SITE_1501","ROOM_10162","APPL_52046","Other","Music","No","4","No","Bedroom"
"SITE_1501","ROOM_22283","APPL_28062","Home Office",NA,"No","3","No","Living Room"
"SITE_1502","ROOM_15599","APPL_90859","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1502","ROOM_41394","APPL_52019","Other","Lights & sewing machine","No","2","No","Office"
"SITE_1503","ROOM_26548","APPL_97302","Other","Misc","No","5","No","Living Room"
"SITE_1503","ROOM_12456","APPL_79682","Home Office",NA,"No","5","No","Dining Room"
"SITE_1503","ROOM_12456","APPL_119672","Home Office",NA,"No","5","No","Dining Room"
"SITE_1503","ROOM_29670","APPL_149473","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1503","ROOM_42569","APPL_165537","Other","Kitchen","No","4","No","Kitchen"
"SITE_1503","ROOM_34428","APPL_88324","Other","Misc","No","2","No","Laundry"
"SITE_1504","ROOM_3949","APPL_12453","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1504","ROOM_25788","APPL_108654","Home Office",NA,"No","3","No","Bedroom"
"SITE_1506","ROOM_5087","APPL_50602","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1506","ROOM_5087","APPL_51267","Home Office",NA,"No","Unknown","No","Living Room"
"SITE_1507","ROOM_34319","APPL_10535","Home Office",NA,"No","6","No","Bedroom"
"SITE_1509","ROOM_30406","APPL_149166","Home Office",NA,"No","Unknown","No","Office"
"SITE_1509","ROOM_30406","APPL_4104","Entertainment Center",NA,"Yes","2","Unknown","Office"
"SITE_1509","ROOM_32027","APPL_168928","Entertainment Center",NA,"Yes","3","No","Living Room"
"SITE_151","ROOM_13652","APPL_78997","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1510","ROOM_36264","APPL_143411","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1510","ROOM_36264","APPL_55225","Home Office",NA,"No","5","No","Living Room"
"SITE_1511","ROOM_29322","APPL_105661","Other","Fa,  vacuum,  charger,  paper shredder","No","4","No","Laundry"
"SITE_1511","ROOM_4321","APPL_60378","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1511","ROOM_39543","APPL_73558","Home Office",NA,"No","3","No","Bedroom"
"SITE_1511","ROOM_46165","APPL_107153","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1513","ROOM_43977","APPL_114841","Home Office",NA,"No","6","No","Living Room"
"SITE_1513","ROOM_19407","APPL_108594","Entertainment Center",NA,"No","6","No","Bedroom"
"SITE_1513","ROOM_11192","APPL_98998","Home Office",NA,"No","3","No","Kitchen"
"SITE_1514","ROOM_2133","APPL_86438","Home Office",NA,"No","5","No","Office"
"SITE_1514","ROOM_21640","APPL_89515","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_1515","ROOM_13462","APPL_17795","Entertainment Center",NA,"No","5","No","Family Room"
"SITE_1515","ROOM_18907","APPL_167981","Other","Bed","No","3","No","Bedroom"
"SITE_1516","ROOM_26809","APPL_15856","Home Office",NA,"No","5","No","Office"
"SITE_1516","ROOM_26809","APPL_164375","Home Office",NA,"No","5","No","Office"
"SITE_1516","ROOM_29667","APPL_71753","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1517","ROOM_8826","APPL_115801","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1517","ROOM_35203","APPL_68537","Home Office",NA,"No","1","No","Bedroom"
"SITE_1518","ROOM_29473","APPL_111132","Home Office",NA,"No","5","No","Office"
"SITE_1518","ROOM_39088","APPL_99373","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1518","ROOM_12093","APPL_78406","Entertainment Center",NA,"No","1","No","Family Room"
"SITE_152","ROOM_4229","APPL_149245","Home Office",NA,"No","1","No","Office"
"SITE_152","ROOM_4229","APPL_60563","Home Office",NA,"No","8","No","Office"
"SITE_152","ROOM_21353","APPL_37241","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_152","ROOM_21353","APPL_90493","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_152","ROOM_23665","APPL_136341","Other","Utility room equipment","No","3","No","Mechanical"
"SITE_152","ROOM_23665","APPL_13053","Home Office",NA,"No","3","No","Mechanical"
"SITE_152","ROOM_23665","APPL_174657","Home Office",NA,"No","2","No","Mechanical"
"SITE_152","ROOM_23665","APPL_117876","Home Office",NA,"No","5","No","Mechanical"
"SITE_1520","ROOM_12996","APPL_52421","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1523","ROOM_2698","APPL_80289","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_1524","ROOM_14598","APPL_10750","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1525","ROOM_17777","APPL_19496","Home Office",NA,"No","4","No","Bedroom"
"SITE_1527","ROOM_32881","APPL_163655","Entertainment Center",NA,"No","4","No","Family Room"
"SITE_1527","ROOM_26907","APPL_141260","Home Office",NA,"No","2","No","Office"
"SITE_1527","ROOM_6685","APPL_155210","Entertainment Center",NA,"No","Unknown","No","Bedroom"
"SITE_1527","ROOM_8041","APPL_159449","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_153","ROOM_41896","APPL_94448","Home Office",NA,"No","5","No","Living Room"
"SITE_1531","ROOM_31120","APPL_41832","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1532","ROOM_21657","APPL_121331","Home Office",NA,"No","2","No","Office"
"SITE_1532","ROOM_17513","APPL_63523","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1533","ROOM_15679","APPL_34474","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1533","ROOM_36861","APPL_76913","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_1533","ROOM_36861","APPL_4509","Home Office",NA,"No","5","No","Bedroom"
"SITE_1534","ROOM_27166","APPL_71332","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1534","ROOM_26025","APPL_13151","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1534","ROOM_26025","APPL_34531","Other","Lights","No","2","No","Living Room"
"SITE_1535","ROOM_25579","APPL_166769","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1536","ROOM_4161","APPL_70514","Home Office",NA,"No","2","No","Office"
"SITE_1536","ROOM_1974","APPL_35915","Home Office",NA,"No","6","No","Bedroom"
"SITE_1537","ROOM_15602","APPL_104441","Other","Chargers","No","3","No","Bedroom"
"SITE_1537","ROOM_25266","APPL_171620","Home Office",NA,"No","5","No","Office"
"SITE_1538","ROOM_18543","APPL_173246","Other","Heater,  lamps","No","3","No","Bedroom"
"SITE_1538","ROOM_22218","APPL_103375","Other","Freezers","No","2","No","Mechanical"
"SITE_1538","ROOM_18543","APPL_28246","Home Office",NA,"No","6","No","Bedroom"
"SITE_1538","ROOM_40498","APPL_43","Other","Router","No","1","No","Family Room"
"SITE_1538","ROOM_18543","APPL_81236","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_154","ROOM_39186","APPL_152696","Other","Bedside table","No","5","No","Bedroom"
"SITE_154","ROOM_15707","APPL_22418","Other","Toasters and Home Phone","No","3","No","Kitchen"
"SITE_154","ROOM_37392","APPL_19122","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_154","ROOM_39186","APPL_163995","Other","Bedside lamp and phone/watch chargers","No","2","No","Bedroom"
"SITE_1540","ROOM_31925","APPL_122164","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1541","ROOM_23632","APPL_63358","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1541","ROOM_23632","APPL_86879","Other","Misc","No","2","No","Living Room"
"SITE_1542","ROOM_37572","APPL_81809","Other","Miscellaneous devices","No","5","No","Living Room"
"SITE_1542","ROOM_30479","APPL_168245","Home Office",NA,"No","6","No","Office"
"SITE_1542","ROOM_30479","APPL_34213","Home Office",NA,"No","2","No","Office"
"SITE_1542","ROOM_30479","APPL_130034","Other","Miscellaneous devices","No","3","No","Office"
"SITE_1543","ROOM_24228","APPL_78337","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1544","ROOM_13947","APPL_88827","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1544","ROOM_13947","APPL_59282","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1544","ROOM_23980","APPL_20642","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1544","ROOM_21030","APPL_62710","Home Office",NA,"No","4","No","Bedroom"
"SITE_1544","ROOM_9907","APPL_65160","Entertainment Center",NA,"No","3","No","Garage"
"SITE_1545","ROOM_11276","APPL_28421","Entertainment Center",NA,"No","5","No","Basement"
"SITE_1546","ROOM_44632","APPL_167091","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1546","ROOM_9346","APPL_90043","Other","Medical equipment","No","2","No","Bedroom"
"SITE_1547","ROOM_5503","APPL_171798","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1547","ROOM_5503","APPL_159039","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_1547","ROOM_38232","APPL_163956","Home Office",NA,"No","3","No","Living Room"
"SITE_1548","ROOM_16609","APPL_104899","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1548","ROOM_45172","APPL_120997","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1549","ROOM_7829","APPL_21908","Home Office",NA,"No","4","No","Office"
"SITE_1549","ROOM_7829","APPL_168082","Home Office",NA,"No","6","No","Office"
"SITE_1550","ROOM_32325","APPL_146267","Other","Bedside","No","3","No","Bedroom"
"SITE_1550","ROOM_23058","APPL_62024","Home Office",NA,"No","3","No","Bedroom"
"SITE_1551","ROOM_18345","APPL_124303","Home Office",NA,"No","2","No","Living Room"
"SITE_1552","ROOM_6951","APPL_79971","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1552","ROOM_6951","APPL_168705","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1552","ROOM_9771","APPL_13634","Home Office",NA,"No","3","No","Bedroom"
"SITE_1552","ROOM_9771","APPL_5098","Home Office",NA,"No","2","No","Bedroom"
"SITE_1552","ROOM_25909","APPL_34507","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1552","ROOM_25909","APPL_133626","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1554","ROOM_38502","APPL_38099","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1554","ROOM_38502","APPL_109859","Home Office",NA,"No","5","No","Living Room"
"SITE_1554","ROOM_38502","APPL_55437","Home Office",NA,"No","4","No","Living Room"
"SITE_1554","ROOM_18583","APPL_31860","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1556","ROOM_19760","APPL_163321","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1557","ROOM_21490","APPL_159323","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1559","ROOM_3356","APPL_160514","Home Office",NA,"No","4","No","Hallway"
"SITE_1559","ROOM_3724","APPL_85568","Entertainment Center",NA,"No","5","No","Family Room"
"SITE_1559","ROOM_13691","APPL_150295","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1559","ROOM_36112","APPL_60006","Other","Chargers","No","2","No","Bedroom"
"SITE_1561","ROOM_44042","APPL_122558","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1562","ROOM_31242","APPL_125840","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1562","ROOM_5642","APPL_133987","Home Office",NA,"No","3","No","Bedroom"
"SITE_1562","ROOM_5642","APPL_25989","Home Office",NA,"No","5","No","Bedroom"
"SITE_1562","ROOM_5642","APPL_93714","Home Office",NA,"No","6","No","Bedroom"
"SITE_1565","ROOM_44983","APPL_79497","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1565","ROOM_44983","APPL_30262","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1565","ROOM_44983","APPL_51077","Entertainment Center",NA,"No","1","No","Living Room"
"SITE_1565","ROOM_40305","APPL_148647","Entertainment Center",NA,"No","2","No","Bedroom"
"SITE_1567","ROOM_5792","APPL_136434","Home Office",NA,"No","4","No","Office"
"SITE_1567","ROOM_5792","APPL_126450","Home Office",NA,"No","4","No","Office"
"SITE_1567","ROOM_5792","APPL_54679","Home Office",NA,"No","3","No","Office"
"SITE_1567","ROOM_15342","APPL_128657","Entertainment Center",NA,"No","3","No","Living Room"
"SITE_1567","ROOM_45242","APPL_126051","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1567","ROOM_45242","APPL_151724","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1567","ROOM_7827","APPL_155175","Entertainment Center",NA,"No","1","No","Bedroom"
"SITE_1567","ROOM_7827","APPL_11531","Entertainment Center",NA,"No","3","No","Bedroom"
"SITE_1568","ROOM_11475","APPL_59917","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1568","ROOM_11475","APPL_151732","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1568","ROOM_15468","APPL_47238","Entertainment Center",NA,"No","5","No","Bedroom"
"SITE_1568","ROOM_29762","APPL_69353","Home Office",NA,"No","6","Unknown","Bedroom"
"SITE_157","ROOM_1285","APPL_110786","Entertainment Center",NA,"No","Unknown","No","Living Room"
"SITE_1571","ROOM_28790","APPL_22903","Home Office",NA,"No","3","No","Family Room"
"SITE_1572","ROOM_13865","APPL_142713","Home Office",NA,"No","4","No","Bedroom"
"SITE_1573","ROOM_32379","APPL_163515","Entertainment Center",NA,"No","4","No","Basement"
"SITE_1573","ROOM_35106","APPL_20908","Home Office",NA,"No","2","No","Office"
"SITE_1574","ROOM_7853","APPL_138134","Home Office",NA,"No","2","No","Bedroom"
"SITE_1575","ROOM_16784","APPL_44424","Entertainment Center",NA,"No","6","No","Family Room"
"SITE_1575","ROOM_124","APPL_169585","Home Office",NA,"No","5","No","Bedroom"
"SITE_1578","ROOM_40571","APPL_118527","Home Office",NA,"No","4","No","Living Room"
"SITE_1578","ROOM_11544","APPL_7395","Entertainment Center",NA,"Unknown","4","Unknown","Bedroom"
"SITE_1578","ROOM_32892","APPL_65135","Home Office",NA,"No","5","No","Bedroom"
"SITE_1578","ROOM_34687","APPL_166915","Home Office",NA,"No","3","No","Office"
"SITE_1579","ROOM_34458","APPL_164075","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1579","ROOM_22684","APPL_165096","Other","Hobby stuff","No","4","No","Garage"
"SITE_1579","ROOM_22684","APPL_37587","Other","Garageq","No","1","No","Garage"
"SITE_1579","ROOM_22684","APPL_18797","Other","Garage","No","2","No","Garage"
"SITE_1580","ROOM_15501","APPL_75379","Other","Chargers bedside","No","2","No","Bedroom"
"SITE_1580","ROOM_34363","APPL_141925","Entertainment Center",NA,"No","4","No","Bedroom"
"SITE_1580","ROOM_36744","APPL_65541","Home Office",NA,"No","Unknown","No","Bedroom"
"SITE_1586","ROOM_38776","APPL_156989","Other","Misc","No","2","No","Living Room"
"SITE_1593","ROOM_26177","APPL_73989","Home Office",NA,"No","4","No","Bedroom"
"SITE_1593","ROOM_26177","APPL_31146","Home Office",NA,"No","3","No","Bedroom"
"SITE_1593","ROOM_26177","APPL_156567","Home Office",NA,"No","4","No","Bedroom"
"SITE_1594","ROOM_12909","APPL_10821","Home Office",NA,"No","4","No","Office"
"SITE_1597","ROOM_8396","APPL_8428","Home Office",NA,"No","5","No","Bedroom"
"SITE_1598","ROOM_40883","APPL_103256","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1598","ROOM_9841","APPL_125327","Home Office",NA,"No","5","No","Bedroom"
"SITE_1598","ROOM_9841","APPL_70038","Home Office",NA,"No","4","No","Bedroom"
"SITE_16","ROOM_35438","APPL_67548","Home Office",NA,"No","6","No","Bedroom"
"SITE_160","ROOM_26619","APPL_155912","Home Office",NA,"No","Unknown","No","Office"
"SITE_160","ROOM_26619","APPL_106327","Home Office",NA,"No","Unknown","No","Office"
"SITE_160","ROOM_35702","APPL_9640","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_160","ROOM_17840","APPL_121149","Home Office",NA,"No","6","No","Bedroom"
"SITE_160","ROOM_36577","APPL_93853","Home Office",NA,"No","2","No","Basement"
"SITE_1600","ROOM_15441","APPL_39110","Entertainment Center",NA,"No","4","No","Garage"
"SITE_1600","ROOM_15441","APPL_99544","Other","Garage use","No","2","No","Garage"
"SITE_1600","ROOM_10257","APPL_11836","Home Office",NA,"No","5","No","Bedroom"
"SITE_1601","ROOM_44962","APPL_17063","Other","Sewing","No","3","No","Bedroom"
"SITE_1605","ROOM_25745","APPL_8073","Home Office",NA,"No","6","No","Bedroom"
"SITE_1605","ROOM_25745","APPL_51818","Home Office",NA,"No","4","No","Bedroom"
"SITE_1607","ROOM_12784","APPL_160981","Home Office",NA,"No","5","No","Bedroom"
"SITE_1608","ROOM_29252","APPL_146854","Home Office",NA,"No","6","No","Dining Room"
"SITE_1608","ROOM_29252","APPL_30903","Home Office",NA,"No","4","No","Dining Room"
"SITE_1608","ROOM_21439","APPL_44148","Other","Garage chargers","No","Unknown","No","Garage"
"SITE_1611","ROOM_26027","APPL_165119","Other","General use","No","2","No","Bedroom"
"SITE_1611","ROOM_3011","APPL_74229","Home Office",NA,"No","4","No","Office"
"SITE_1612","ROOM_19787","APPL_143741","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1612","ROOM_24673","APPL_100796","Home Office",NA,"No","4","No","Bedroom"
"SITE_1613","ROOM_45317","APPL_8676","Entertainment Center",NA,"No","6","No","Living Room"
"SITE_1614","ROOM_36031","APPL_126751","Other","General use","No","2","No","Bedroom"
"SITE_1614","ROOM_17628","APPL_13222","Other","General use","No","5","No","Bedroom"
"SITE_1614","ROOM_8288","APPL_18691","Entertainment Center",NA,"No","5","No","Living Room"
"SITE_1614","ROOM_8288","APPL_32392","Entertainment Center",NA,"No","2","No","Living Room"
"SITE_1614","ROOM_16582","APPL_84536","Other","Garage use","No","3","No","Garage"
"SITE_1615","ROOM_31846","APPL_122972","Entertainment Center",NA,"No","4","No","Living Room"
"SITE_1615","ROOM_37475","APPL_12045","Home Office",NA,"No","Unknown","No","Hallway"
"SITE_1617","ROOM_29229","APPL_123058","Other","Bedside","No","3","No","Bedroom"
