"SiteID","Interior_or_Exterior","Door_Type","Door_Construction","Door_Mechanism","Door_Window_Type","Door_Window_Type_Other","Door_Height_Inches","Door_Width_Inches","Door_Dimensions_Are_Estimated","Door_Area","Door_U_Value","Door_UA"
"SITE_1919","Exterior","Metal","Single","Hinge","None",NA,"79","36","Measured or Known","2844","1.22666666666666","24.2266666666665"
"SITE_192","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_192","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"77","58","Measured or Known","4466","0.853333333333333","26.4651851851852"
"SITE_192","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1920","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1920","Exterior","Fiberglass","Double","Hinge","> 80% window (glass French door)",NA,"80","72","Measured or Known","5760","0.853333333333333","34.1333333333333"
"SITE_1920","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1921","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1921","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1921","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.853333333333333","14.2222222222222"
"SITE_1921","Exterior","Metal","Single","Hinge","None",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1922","Exterior","Unknown","Single","Unknown","None",NA,"80","36","Unknown","2880","Unknown","Unknown"
"SITE_1922","Exterior","Wood Hollow","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.45","8"
"SITE_1924","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1924","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1924","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1924","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1925","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1925","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Unknown","2880","1.22666666666666","24.5333333333332"
"SITE_1926","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","31","Measured or Known","2480","0.4","6.88888888888889"
"SITE_1926","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1926","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_1928","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1928","Exterior","Wood Solid Core","Unknown","Unknown","Decorative window (arch, etc.)",NA,"84","98","Measured or Known","8232","0.4","22.8666666666667"
"SITE_1928","Exterior","Wood Solid Core","Unknown","Unknown","Decorative window (arch, etc.)",NA,"84","98","Measured or Known","8232","0.4","22.8666666666667"
"SITE_1928","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1928","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1928","Exterior","Wood Solid Core","Double","Hinge","> 80% window (glass French door)",NA,"82","32","Measured or Known","2624","0.4","7.28888888888889"
"SITE_1928","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"82","32","Measured or Known","2624","0.4","7.28888888888889"
"SITE_1929","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.853333333333333","14.2222222222222"
"SITE_1929","Exterior","Wood Hollow","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.45","9"
"SITE_193","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"118","216","Measured or Known","25488","1.22666666666666","217.119999999999"
"SITE_193","Exterior","Fiberglass","Single","Hinge","None",NA,"99","39","Measured or Known","3861","0.853333333333333","22.88"
"SITE_193","Exterior","Wood Solid Core","Single","Hinge","None",NA,"85","39","Measured or Known","3315","0.4","9.20833333333333"
"SITE_193","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"92","74","Measured or Known","6808","0.853","40.3279444444444"
"SITE_1930","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1931","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_1931","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1931","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1931","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1931","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","94","Measured or Known","7332","1.22666666666666","62.4577777777774"
"SITE_1931","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","94","Measured or Known","7332","1.22666666666666","62.4577777777774"
"SITE_1931","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1932","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1932","Exterior","Metal","Double","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1933","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"89","35","Measured or Known","3115","0.4","8.65277777777778"
"SITE_1933","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1934","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1935","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"100","36","Measured or Known","3600","1.22666666666666","30.6666666666665"
"SITE_1935","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"100","36","Measured or Known","3600","1.22666666666666","30.6666666666665"
"SITE_1935","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"100","32","Measured or Known","3200","1.22666666666666","27.2592592592591"
"SITE_1935","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"100","32","Measured or Known","3200","1.22666666666666","27.2592592592591"
"SITE_1935","Exterior","Metal","Single","Hinge","> 80% window (glass French door)",NA,"100","32","Measured or Known","3200","1.22666666666666","27.2592592592591"
"SITE_1935","Exterior","Metal","Single","Hinge","None",NA,"100","36","Measured or Known","3600","1.22666666666666","30.6666666666665"
"SITE_1935","Exterior","Metal","Single","Hinge","Half window",NA,"100","36","Unknown","3600","1.22666666666666","30.6666666666665"
"SITE_1935","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1936","Exterior","Wood Solid Core","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1936","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1937","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1937","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1937","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_1937","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1938","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","35","Measured or Known","2800","0.853333333333333","16.5925925925926"
"SITE_1938","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1939","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1939","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","1.22666666666666","46.5111111111109"
"SITE_1939","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"79","70","Measured or Known","5530","1.22666666666666","47.1074074074071"
"SITE_1939","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"78","70","Measured or Known","5460","0.853","32.3429166666667"
"SITE_194","Exterior","Fiberglass","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.853333333333333","14.2222222222222"
"SITE_194","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","69","Measured or Known","5382","1.22666666666666","45.8466666666664"
"SITE_194","Exterior","Metal","Single","Hinge","None",NA,"80","30","Measured or Known","2400","1.22666666666666","20.4444444444443"
"SITE_194","Exterior","Metal","Single","Slider","> 80% window (glass French door)",NA,"78","69","Measured or Known","5382","1.22666666666666","45.8466666666664"
"SITE_194","Exterior","Fiberglass","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
"SITE_1940","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1940","Exterior","Metal","Double","Hinge","> 80% window (glass French door)",NA,"77","35","Measured or Known","2695","1.22666666666666","22.9574074074073"
"SITE_1940","Exterior","Metal","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1942","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1942","Exterior","Metal","Single","Slider","> 80% window (glass French door)","100% glass","80","70","Measured or Known","5600","1.22666666666666","47.7037037037034"
"SITE_1943","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1943","Exterior","Metal","Single","Hinge","Half window",NA,"80","32","Measured or Known","2560","1.22666666666666","21.8074074074073"
"SITE_1943","Exterior","Wood Solid Core","Single","Unknown","Half window",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1944","Exterior","Wood Solid Core","Single","Hinge","> 80% window (glass French door)",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1944","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"77","68","Measured or Known","5236","0.853","31.0160277777778"
"SITE_1944","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1944","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1945","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1945","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.4","7.77777777777778"
"SITE_1945","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","30","Measured or Known","2400","0.4","6.66666666666667"
"SITE_1946","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1946","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1947","Exterior","Fiberglass","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1947","Exterior","Wood Solid Core","Single","Slider","> 80% window (glass French door)",NA,"80","70","Measured or Known","5600","0.4","15.5555555555556"
"SITE_1947","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1947","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1948","Exterior","Metal","Single","Hinge","None",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1948","Exterior","Fiberglass","Single","Slider","> 80% window (glass French door)",NA,"76","70","Measured or Known","5320","0.853333333333333","31.5259259259259"
"SITE_1948","Exterior","Metal","Single","Hinge","None",NA,"80","35","Measured or Known","2800","1.22666666666666","23.8518518518517"
"SITE_1949","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1949","Exterior","Metal","Single","Hinge","Half window",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_195","Exterior","Metal","Single","Hinge","None",NA,"79","31","Measured or Known","2449","1.22666666666666","20.8618518518517"
"SITE_195","Exterior","Metal","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","1.22666666666666","24.5333333333332"
"SITE_1950","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","36","Measured or Known","2880","0.4","8"
"SITE_1950","Exterior","Vinyl","Single","Slider","> 80% window (glass French door)",NA,"80","68","Measured or Known","5440","0.853","32.2244444444444"
"SITE_1950","Exterior","Wood Solid Core","Single","Hinge","Half window",NA,"80","32","Unknown","2560","0.4","7.11111111111111"
"SITE_1950","Exterior","Wood Solid Core","Single","Hinge","None",NA,"80","32","Measured or Known","2560","0.4","7.11111111111111"
"SITE_1951","Exterior","Fiberglass","Single","Hinge","Half window",NA,"80","35","Measured or Known","2800","0.853333333333333","16.5925925925926"
"SITE_1951","Exterior","Fiberglass","Single","Hinge","> 80% window (glass French door)",NA,"80","32","Measured or Known","2560","0.853333333333333","15.1703703703704"
"SITE_1951","Exterior","Fiberglass","Single","Hinge","Decorative window (arch, etc.)",NA,"80","36","Measured or Known","2880","0.853333333333333","17.0666666666667"
