HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,NHSLDMEM,ANSWERHH,HOUSEHLD,HHSEX,ZHHSEX,HHAGE1,ZHHAGE,EMPLOYHH,ZEMPLYHH,ANSWER02,KIN02,ZKIN02,YEAR02,ZYEARS02,ANSWER03,KIN03,ZKIN03,YEAR03,ZYEARS03,ANSWER04,KIN04,ZKIN04,YEAR04,ZYEARS04,ANSWER05,KIN05,ZKIN05,YEAR05,ZYEARS05,ANSWER06,KIN06,ZKIN06,YEAR06,ZYEARS06,ANSWER07,KIN07,ZKIN07,YEAR07,ZYEARS07,ANSWER08,KIN08,ZKIN08,YEAR08,ZYEARS08,ANSWER09,KIN09,YEAR09,ANSWER10,KIN10,YEAR10,ANSWER11,KIN11,YEAR11,ANSWER12,KIN12,YEAR12,DRIVEMON,ZDRIVEMO,DRIVECAR,ZDRIVECA,VEHICLES,ZVEHICLE,GRADHH,ZGRADHH,MARRIED,ZMARRIED,SDESCENT,ZSDESCEN,ORIGIN,ZORIGIN,WAGES,ZWAGES,SELFHIRE,ZSELFHIR,SSECURTY,ZSSECURT,PENSIONS,ZPENSION,FSTAMPS,ZFSTAMPS,AFDC,ZAFDC,UNEMPLOY,ZUNEMPLO,SSI,ZSSI,OTHERAID,ZOTHERAI,MONEYPY,ZMONEYPY,INC45PLU,SPOUSE,SPSEX,SPAGE,EMPLOYSP,NYR0012,NYR1320,NYR2133,NYR3464,NYR6595,FAMILY
1457, 16381,9,2,4,0, 346, 8499,2, 2,0,1,2,0,*,0,1,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,1,1,*,10,0,0,0,2,0,4
1458, 18574,9,2,3,0, 736, 6537,2, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,9,1,2,*,10,0,0,0,0,2,4
1459,  7569,9,2,4,0, 523, 7981,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,10,1,0,0,2,0,5
1460,  7232,9,3,5,0,3101, 2344,3, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,1,2,*,12,0,1,0,2,0,5
1461, 18140,9,1,2,1,1014, 5304,2, 5,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,10,2,1,0,2,0,5
1462, 11667,9,3,6,0,1459, 4465,2, 2,0,1,2,0,*,0,0,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,11,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,7,1,1,*,10,0,0,0,0,2,4
1463,  9896,9,1,2,0, 958, 5792,5, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 6,0,9,0,0,0, 0,0,0,0,0,1,1
1464, 17029,9,2,4,0,1115, 5597,2, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0, 8,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,9,1,2,*,10,0,1,0,2,0,5
1465,  7045,9,4,9,2, 711, 2680,3, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,18,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,0,0,0, 0,0,1,0,1,0,2
1466, 25347,9,4,9,2, 921, 3258,2, 4,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,1,*,10,2,0,2,0,0,5
1467, 15519,9,3,7,3,3149, 2217,2, 4,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,2,*,11,1,1,0,2,0,5
1468, 24816,9,1,2,1,1111, 4880,5, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,16,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0, 0,0,0,0,1,0,1
1469, 25347,9,4,9,2,1347, 1142,2, 8,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,0,21,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0, 4,0,1,0,1,0,7,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,9,1,2,*,11,4,0,2,0,2,5
1470, 21993,9,2,3,0, 849, 6253,2, 1,1,1,1,0,*,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,18,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0, 0,0,0,0,0,1,1
1471,  5492,9,2,3,0, 444, 7990,5, 2,1,1,1,0,*,0,1,0,0,51,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,1,1,2,*,11,0,0,2,0,0,4
1472, 21335,9,4,9,2,1711, 1012,2, 4,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,18,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,1,2,*,11,2,0,0,2,0,5
1473, 10675,9,3,7,3,2480, 1809,2, 1,1,1,2,0,*,0,2,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,11,0,3,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0, 1,0,9,0,0,0, 0,0,0,0,1,0,1
1474,  4678,9,3,7,3,2484, 2947,2, 4,1,1,1,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,12,0,2,0,2,0,5
1475, 19637,9,2,3,0, 732, 6640,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0,14,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,12,0,1,0,2,0,5
1476,  9348,9,1,1,0, 271, 7674,2, 2,1,1,2,0,*,0,2,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,17,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,1,1,*,10,0,0,0,2,0,4
1477, 17851,9,3,7,3,3456, 1542,2, 6,1,1,2,0,*,0,2,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,9,1,2,*,11,4,0,2,0,0,5
1478, 14125,9,4,8,0,4248,  883,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,1,1,0, 1,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,9,1,1,*,10,0,0,0,0,2,4
1479, 10436,9,3,5,4,2906, 1173,2, 2,1,1,2,0,*,0,1,0,0,51,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,14,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,1,*,12,0,0,2,0,0,4
1480, 25984,9,2,3,0, 890, 6233,2, 1,1,1,1,0,*,0,2,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0, 0,0,0,0,1,0,1
1481,  6962,9,4,9,2, 325, 1983,3, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,16,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,0,0,0, 0,0,0,0,1,0,1
1482, 10936,9,1,1,0, 655, 6659,3, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,1,0,0,2,0,5
1483,  3349,9,1,2,0, 948, 5977,1, 4,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 4,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0,9,1,2,*,11,1,0,1,2,0,5
1484, 20073,9,3,5,0, 938, 5193,2, 2,0,1,2,0,*,0,1,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,1,*,10,0,0,0,2,0,4
1485, 13670,9,1,2,1,1410, 4670,5, 2,0,1,2,0,*,0,0,0,1, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 9,0,9,1,1,*,10,0,0,0,0,2,4
1486,  4481,9,2,4,0,1205, 5593,2, 6,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,3,1,0,2,0,5
1487, 28796,1,2,3,0, 919, 6195,5, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,0,0,99,0,18,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,9,0,0,0, 0,0,0,0,1,0,1
1488, 13259,9,4,8,0,  70, 8154,1, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,1,2,*,11,0,1,0,2,0,5
1489, 16557,9,3,7,3,2570, 1748,2, 4,1,1,1,0,*,0,1,0,0, 3,0,*,0,0, 4,0,*,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 4,0,1,0, 4,0,12,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,0,0,0, 0,0,2,0,2,0,3
1490, 13670,9,1,2,1,1175, 5083,5, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,14,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0, 0,1,0,1,0,0,2
1491,  4102,9,3,6,0,2072, 2070,2, 2,1,1,1,0,*,0,0,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,14,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0, 7,0,9,0,0,0, 0,0,1,0,1,0,2
1492, 10286,9,3,5,0,1714, 3202,4, 3,1,1,1,0,*,0,0,0,0, 4,0,*,0,0, 4,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,0,0,99,0,12,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0, 6,0,9,0,0,0, 0,0,2,0,0,1,3
1493,  5492,9,2,3,0, 385, 8214,5, 2,1,1,1,0,*,0,1,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0, 0,1,0,1,0,0,2
1494,  4989,9,2,3,0, 428, 7901,2, 5,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,2,*,11,1,2,0,2,0,5
1495, 21099,9,1,2,0,1504, 4496,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,1,*,10,0,0,0,0,2,4
1496, 10890,9,4,8,0,1373, 3865,1, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,9,1,1,*,11,0,0,0,1,1,4
1497, 16132,9,3,7,3,2982, 2363,5, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,15,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0,0, 0,0,0,0,1,0,1
1498, 11048,9,2,3,0, 797, 5958,2, 4,1,1,1,0,*,0,0,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 0,0,0,0,99,0,12,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12,0,9,0,0,0, 0,1,2,1,0,0,3
1499,  9348,9,1,1,0, 256, 7852,2, 5,1,1,1,0,*,0,2,0,0, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,9,1,2,*,11,3,0,0,2,0,5
1500, 10853,9,1,2,1, 892, 5485,2, 3,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 1,0,11,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,1,1,*,10,1,0,2,0,0,5
1501, 27999,9,2,3,0, 641, 6821,5, 1,1,1,1,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,14,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,9,0,0,0, 0,0,0,1,0,0,1
1502,  8992,9,1,1,0, 893, 5575,4, 2,1,1,1,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,1,1,0, 1,0,12,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,1,2,*,10,0,0,0,0,2,4
1503, 16853,9,3,7,0,1978, 3825,2, 3,1,1,2,0,*,0,1,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,9,1,1,*,10,1,0,0,2,0,5
1504, 21904,9,1,2,1,1043, 4928,3, 3,1,1,2,0,*,0,0,0,0, 2,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21,0,9,1,2,*,11,0,0,0,1,2,5
1505, 11001,9,2,3,0,1033, 5747,2, 5,1,1,2,0,*,0,1,0,0,51,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,1,2,*,11,2,1,0,2,0,5
1506,  5828,9,2,4,0,1223, 5366,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,9,1,1,*,12,0,0,0,0,2,4
1507,  4874,9,4,9,2,1519, 2137,2, 2,1,1,2,0,*,0,0,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 3,0,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,9,1,1,*,11,0,0,1,1,0,4
1508, 14334,9,1,2,0, 789, 6272,2, 1,1,1,2,0,*,0,1,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0, 0,0,0,0,1,0,1
1509, 10733,9,4,8,0, 269, 5584,3, 5,0,1,2,0,*,0,1,0,1, 2,0,*,0,0, 3,0,*,0,0, 3,0,*,0,0, 3,0,*,1,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,1,2,*,10,2,1,1,1,0,5
1510, 21631,9,1,2,1, 619, 6864,2, 3,1,1,1,0,*,0,0,0,0, 2,0,*,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 3,0,1,0, 3,0, 8,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,9,1,2,*,11,0,0,0,1,2,5
1511, 15625,9,1,2,0, 952, 5628,2, 2,1,1,2,0,*,0,1,0,0, 2,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,12,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,9,1,1,*,11,0,0,0,2,0,4
1512,  5828,9,2,4,0,1214, 5407,2, 2,1,1,1,0,*,0,1,0,0,41,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 2,0,1,0, 2,0,15,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0, 0,0,0,0,2,0,2
1513, 22094,9,4,9,2, 319, 2015,5, 3,1,1,1,0,*,0,1,0,0, 3,0,*,0,0, 3,0,*,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,0,0,9,99,0,9,99,0,9,99,0,9,99,0, 1,0,1,0, 1,0,12,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0, 0,1,1,1,0,0,3
