HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,KAVALKER,PERIODKR,ORIGKERQ,SCALEKER,ORIGKRC,ORIGKERS,KAVALEL,PERIODEL,ORIGELQ,SCALEEL,ORIGELC,ORIGELS,BEGINELR,ENDELR,KAVALNG,PERIODNG,ORIGNGQ,SCALENG,ORIGNGC,ORIGNGS,BEGINNGR,ENDNGR,KAVALFO,PERIODFO,ORIGFOQ,SCALEFO,ORIGFOC,ORIGFOS,TYPEFO1,TYPEFO2,KAVALPG,PERIODLP,ORIGLPQ,SCALELP,ORIGLPC,ORIGLPS,TYPELP1,TYPELP2 
2978, 32371,9,2,3,0, 888, 6012,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2979, 16286,9,3,6,0,1183, 4711,1,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2980, 16528,9,2,4,0,1503, 4997,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2981,  9980,9,1,1,0, 895, 5683,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,1,2,5,0,1,21,2,2,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2982, 21891,1,1,2,1,1467, 4630,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9
2983, 11060,9,3,6,0,1673, 3854,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2984, 26535,9,4,9,0, 269, 6779,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2985,  9441,9,2,3,0, 785, 6442,3,9,9,9,9,9,99,1,3,6,0,1,23,1,1,1,3,8,0,3,31,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2986, 13646,9,2,4,0, 431, 8252,2,9,9,9,9,9,99,1,1,3,0,1,11,1,2,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2987,  3971,9,3,5,0,1575, 3811,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2988, 14596,9,3,6,0,2006, 2996,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2989,  5275,9,2,3,0, 379, 8048,5,9,9,9,9,9,99,2,2,7,0,1,25,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2990, 23786,9,2,3,0, 717, 6774,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2991,  9348,9,1,1,0, 280, 7574,2,1,1,3,0,2,16,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,1,1,1,0,1,11,2,9,9,9,9,9,9,99,9,9
2992, 12622,9,1,2,0, 672, 6406,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2993, 23843,9,1,2,1, 861, 6643,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2994,  3560,9,4,8,0, 236, 7989,2,9,9,9,9,9,99,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,61,9,9
2995, 25443,9,2,3,0, 726, 6629,4,9,9,9,9,9,99,1,2,5,0,1,21,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2996, 21659,9,2,3,0, 785, 6340,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2997, 26218,9,2,3,0, 791, 6389,4,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2998,  3900,9,3,5,0,1315, 4892,3,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
2999,  5916,9,3,7,0,2504, 1834,2,9,9,9,9,9,99,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3000, 41994,9,2,3,0, 850, 5983,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3001,  4467,9,2,4,0,1156, 5581,1,9,9,9,9,9,99,1,1,1,1,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3002, 13292,9,4,8,0, 485, 6348,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3003, 25347,9,4,9,2,1409, 3116,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3004,  7635,9,4,9,0,  97, 5998,5,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3005, 25347,9,4,9,2,1935,  666,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3006, 26402,9,2,3,0, 547, 7199,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3007, 10948,9,1,1,0, 765, 6044,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9
3008, 20612,9,3,7,0,2433, 2073,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3009,  9912,9,1,1,0, 567, 6835,4,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,2,0,1,11,2,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3010,  9316,9,1,2,0,1503, 4498,3,1,1,3,0,2,16,1,1,1,0,1,11,1,1,1,1,4,0,1,11,2,2,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3011, 16099,9,3,5,0,1055, 4708,4,9,9,9,9,9,99,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3012, 20339,9,3,5,4,3450,  213,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3013,  9760,9,3,7,3,2754, 2113,2,9,9,9,9,9,99,3,5,8,0,3,41,9,9,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3014, 18549,9,3,5,4,3136,  606,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3015,  8993,9,4,9,2, 745, 2113,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3016, 15781,9,1,2,0, 797, 6261,1,1,1,1,0,1,11,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
3017,  4481,9,2,4,0,1163, 5566,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3018,  3561,9,2,3,0, 442, 7765,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,1,1,1,0,1,11,1,9
3019, 22924,9,2,3,0, 823, 6277,2,1,1,3,0,4,15,1,1,1,1,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3020, 19995,9,1,2,1,1021, 5295,2,9,9,9,9,9,99,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,51,9,9,9,9,9,9,9,99,9,9
3021,  3401,9,1,2,0, 827, 5922,3,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3022, 13311,1,2,4,0,1194, 5466,5,9,9,9,9,9,99,3,5,8,0,3,41,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3023, 14900,9,2,4,0,1094, 5656,2,9,9,9,9,9,99,1,2,5,0,1,21,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,3,5,8,0,3,61,9,9
3024, 23931,9,3,5,0,2227, 2853,5,9,9,9,9,9,99,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3025, 31474,9,2,3,0, 911, 5923,4,9,9,9,9,9,99,2,1,7,0,1,25,1,1,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3026,  3902,9,3,7,0,2768, 1968,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3027, 10851,9,3,7,3,3372, 2001,4,9,9,9,9,9,99,3,5,8,0,3,51,9,9,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3028, 13725,9,4,8,0, 221, 8126,2,9,9,9,9,9,99,1,1,1,0,1,11,1,1,1,1,1,0,1,11,1,1,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
3029, 18025,9,4,9,0,  80, 5594,3,9,9,9,9,9,99,3,5,8,0,3,61,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9,9,9,9,9,9,99,9,9
