HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,DOLLARKR,DOLLAREL,DOLLARNG,DOLLARFO,DOLLARLP,DOLELSPH,DOLNGSPH,DOLFOSPH,DOLLPSPH,DOLKRSPH,DOLELWTH,DOLNGWTH,DOLFOWTH,DOLLPWTH,DOLKRWTH,DOLELAPL,DOLNGAPL,DOLFOAPL,DOLLPAPL,DOLKRAPL,DOLELCOL,DOLNGCOL,DOLELRFG,DOLELFZZ,DOLELCOK,DOLELDWH,DOLELCDR,DOLELLGT
2252,  7237,9,3,6,0,2203, 2629,2,  61, 882,   0,   0,   0,  35,   0,   0,   0,  61,  0,  0,  0,   0,  0, 668,  0, 0,  0,0,  88,  0,  91,164, 44,  0,  0,  114
2253, 14054,9,2,4,0, 396, 8822,2,   0,1496,   0,   0, 501,   0,   0,   0, 501,   0,506,  0,  0,   0,  0, 796,  0, 0,  0,0, 103,  0,  91,107, 41,  0,188,   71
2254,  3692,9,4,9,2, 699, 1052,5,   0, 105, 226,   0,   0,   0,  40,   0,   0,   0,  0,143,  0,   0,  0,  71, 43, 0,  0,0,  14,  0,  20,  0,  0,  0,  0,   22
2255, 10733,9,4,8,0, 221, 7089,3,   0, 790, 394,   0,   0,   0, 227,   0,   0,   0,  0,167,  0,   0,  0, 726,  0, 0,  0,0,   0,  0,  64,  0, 76, 54, 65,  121
2256, 13702,9,3,6,0,1676, 4399,5,   0, 731,   0,   0,   0, 140,   0,   0,   0,   0,149,  0,  0,   0,  0, 269,  0, 0,  0,0, 107,  0,  66,  0, 17,  0, 48,   44
2257,  5405,9,1,2,1, 619, 7107,5,   0, 775,   0,   0,   0, 372,   0,   0,   0,   0,126,  0,  0,   0,  0, 186,  0, 0,  0,0,   0,  0,  91,  0, 56,  0,  0,   36
2258, 11250,9,1,2,0, 977, 5939,2,   0, 865,   0,   0,  74,   0,   0,   0,   0,   0,235,  0,  0,   0,  0, 522,  0, 0, 74,0,   0,  0, 108, 64,  0,  0, 49,   87
2259, 14859,9,1,1,0, 895, 6054,5,   0, 368, 433, 113,   0,   0, 282, 113,   0,   0,  0,122,  0,   0,  0, 135, 29, 0,  0,0, 147,  0,  86,  0, 18, 12,  0,   32
2260, 22924,9,2,3,0, 841, 6048,2,   0, 746, 815,   0,   0,   0, 671,   0,   0,   0,  0,144,  0,   0,  0, 644,  0, 0,  0,0,   0,  0, 102,119, 62,  0, 84,   41
2261,  4581,9,2,3,0, 840, 6591,1,   0, 859, 336,   0,   0,   0, 336,   0,   0,   0,158,  0,  0,   0,  0, 367,  0, 0,  0,0, 235,  0,  99,  0, 29,  0, 94,   66
2262, 23786,9,2,3,0, 874, 5890,4,   0, 613, 712,   0,   0,   0, 502,   0,   0,   0,  0,169,  0,   0,  0, 371, 41, 0,  0,0,   0,  0, 242,  0,  0,  0,  0,   81
2263, 11137,9,1,2,0, 949, 5740,5,   0,1327,   0,   0,   0, 282,   0,   0,   0,   0,373,  0,  0,   0,  0, 457,  0, 0,  0,0,  91,  0, 124,  0, 77, 14, 67,   89
2264,  3865,9,3,6,0,2202, 2630,2,   0, 925,   0,   0, 297, 198,   0,   0,   0,   0,  0,  0,  0, 232,  0, 374,  0, 0, 65,0, 189,  0, 164, 70,  0,  0, 58,   51
2265, 43142,9,2,3,0, 783, 6424,2,   0, 502, 623,   0,   0,   0, 588,   0,   0,   0,140,  0,  0,   0,  0, 264, 35, 0,  0,0,   0,  0,  98,  0,  0,  0, 48,   63
2266, 12879,9,2,4,0,1163, 5560,5,   0, 412,   0,   0,   0, 119,   0,   0,   0,   0,118,  0,  0,   0,  0, 110,  0, 0,  0,0,  31,  0,  34,  0, 13,  6,  0,   39
2267,  3869,9,2,3,0, 646, 6560,2,   0, 732,   0,   0,1043,   0,   0,   0, 783,   0,  0,  0,  0, 260,  0, 579,  0, 0,  0,0,  24,  0, 129, 73, 24,  0, 75,  103
2268, 23952,9,2,3,0,1051, 5607,2,   0,1464, 754,   0,   0,   0, 644,   0,   0,   0,  0,110,  0,   0,  0, 919,  0, 0,  0,0, 218,  0, 327,226, 92,  0, 99,  170
2269, 20735,9,3,7,3,3045, 1215,5,   0, 359,   0,   0,   0,  62,   0,   0,   0,   0, 92,  0,  0,   0,  0,  79,  0, 0,  0,0,  51,  0,  75,  0, 13,  6,  0,   10
2270,  7554,9,1,1,0, 888, 5730,2,   0,1374,   0, 962,   0,  30,   0, 962,   0,   0,396,  0,  0,   0,  0, 620,  0, 0,  0,0, 176,  0, 152,  0, 71, 56, 67,  127
2271, 11060,9,3,6,0,1361, 4309,2,  13, 465, 413,   0,   0,   0, 413,   0,   0,  13, 66,  0,  0,   0,  0, 292,  0, 0,  0,0,  69,  0,  38, 61, 15,  0, 35,   72
2272, 23918,9,1,2,0,1295, 4797,2,   0, 965,   0,1298,   0,   0,   0,1143,   0,   0,  0,  0,155,   0,  0, 581,  0, 0,  0,0, 259,  0, 125,  0, 29, 19, 92,  161
2273, 11667,9,3,6,0,1518, 3700,2,   0,1487,   0,   0,   0, 489,   0,   0,   0,   0,236,  0,  0,   0,  0, 499,  0, 0,  0,0, 174,  0,  89, 53, 23,  8, 62,   75
2274, 15625,9,1,2,0, 544, 6398,2,   0, 588, 806,   0,   0,   0, 565,   0,   0,   0,  0,193,  0,   0,  0, 444, 48, 0,  0,0,  96,  0,  48,  0,  0, 23, 76,  105
2275, 15098,9,2,4,0, 591, 6880,1,   0, 425, 615,   0,   0,   0, 422,   0,   0,   0,  0,153,  0,   0,  0, 216, 40, 0,  0,0, 111,  0,  98, 66,  0, 11,  0,   26
2276, 19530,9,1,2,0, 537, 6496,2,   0,1125,   0, 855,   0,   0,   0, 855,   0,   0,369,  0,  0,   0,  0, 686,  0, 0,  0,0,   0,  0,  70, 80, 29, 69, 84,   47
2277,  6091,9,3,5,0,2175, 3109,2,   0,1454, 647,   0,   0,   0, 647,   0,   0,   0,262,  0,  0,   0,  0, 557,  0, 0,  0,0, 513,  0, 122,  0, 70, 11, 67,  135
2278, 16375,9,2,4,0, 370, 8541,5,   0, 151, 261,   0,   0,  20, 160,   0,   0,   0,  0, 82,  0,   0,  0,  67, 19, 0,  0,0,  15,  0,  49,  0,  0,  0,  0,   29
2279, 21335,9,4,9,2, 823, 2051,2,   0, 530, 181,   0,   0,   0,  99,   0,   0,   0,  0, 64,  0,   0,  0, 364, 18, 0,  0,0,  38,  0, 128, 96,  0,  0,  0,   79
2280,  8993,9,4,9,2, 633, 1141,2,   0,1020, 364,   0,   0,   0, 236,   0,   0,   0,  0, 96,  0,   0,  0, 552, 32, 0,  0,0, 181,  0, 287,115,  0, 15,  0,  118
2281,  9980,9,1,1,0, 550, 5702,2,   0, 409,1289,   0,   0,   0, 946,   0,   0,   0,  0,255,  0,   0,  0, 304, 88, 0,  0,0,  28,  0,  77,  0,  0, 24,  0,   80
2282, 11262,9,3,7,3,3241, 2129,4,   0, 788, 124,   0,   0, 363,   0,   0,   0,   0,  0,124,  0,   0,  0, 340,  0, 0,  0,0,   0,  0,  85,  0, 41,  0,  0,   90
2283, 15098,9,2,4,0, 588, 6988,2,   0, 343, 795,   0,   0,   0, 655,   0,   0,   0,  0,140,  0,   0,  0, 274,  0, 0,  0,0,   0,  0,  69, 55, 16,  0, 45,   27
2284,  4277,9,1,1,0, 578, 6021,5,   0,1045,   0,   0,   0, 218,   0,   0,   0,   0,352,  0,  0,   0,  0, 425,  0, 0,  0,0,   0,  0,  50,  0, 74, 58,  0,  127
2285,  9861,9,3,5,0,1803, 3522,4,   0, 567, 489,   0,   0,   0, 372,   0,   0,   0,  0,117,  0,   0,  0, 264,  0, 0,  0,0, 141,  0, 162,  0, 17, 11, 54,   70
2286,  3900,9,3,5,0,1293, 4951,3,   0,1531,   0,   0,   0, 480,   0,   0,   0,   0,314,  0,  0,   0,  0, 512,  0, 0,  0,0, 120,  0, 105,113, 86,  0,  0,   56
2287,  6937,9,3,6,0,2168, 2949,2,   0, 330,1004,   0,   0,   0, 521,   0,   0,   0,  0,381,  0,   0,  0, 224,102, 0,  0,0,   0,  0, 106,  0,  0,  0,  0,   56
2288,  8317,9,4,8,0, 235, 7997,1,   0, 635,   0,   0, 798,   0,   0,   0, 514,   0,  0,  0,  0, 229,  0, 562,  0, 0, 55,0,   0,  0,  73, 73,  0,  0, 75,  113
2289,  7791,9,2,4,0,1074, 5712,2,   0,1056,   0,   0,1233,   0,   0,   0, 541,   0,  0,  0,  0, 469,  0, 554,  0, 0,223,0, 272,  0, 230, 82,  0, 10,  0,  213
2290,  6181,9,1,2,0, 942, 5840,3,   0, 560, 581,   0,   0,  20, 355,   0,   0,   0,  0,226,  0,   0,  0, 369,  0, 0,  0,0, 112,  0,  59,  0, 52,  7, 44,   71
2291,  4492,9,3,5,0,1641, 3424,2,   0,1766,   0,   0, 450,   0,   0,   0, 262,   0,  0,  0,  0, 136,  0,1060,  0, 0, 52,0, 492,  0, 214,133, 44, 41, 82,  272
2292,  8992,9,1,1,0, 660, 6441,4,   0, 273, 873,   0,   0,   0, 653,   0,   0,   0,  0,174,  0,   0,  0, 214, 46, 0,  0,0,   0,  0,  59,  0,  0, 11,  0,   76
2293,  3592,9,4,8,0,   0,12716,2,   0, 949, 866,   0,   0,   0, 703,   0,   0,   0,  0,163,  0,   0,  0, 785,  0, 0,  0,0,   0,  0, 164, 44, 32, 48, 77,  119
2294, 19627,9,3,5,4,3362,  413,2,   0,1666,   0,   0,   0, 285,   0,   0,   0,   0,220,  0,  0,   0,  0, 670,  0, 0,  0,0, 241,  0, 250,  0, 42,  0,120,  124
2295, 17814,9,3,7,3,2847, 1603,1,   0, 540, 125,   0,   0,   0, 125,   0,   0,   0,205,  0,  0,   0,  0, 255,  0, 0,  0,0,   0,  0,  80,  0, 71,  0,  0,   47
2296, 17503,9,3,7,0,2184, 3328,5,   0,1175,   0,   0,   0, 245,   0,   0,   0,   0,245,  0,  0,   0,  0, 461,  0, 0,  0,0, 105,  0, 119,  0, 27, 18,110,   47
2297,  7424,9,1,1,0, 827, 5789,3,   0, 296, 641,   0,   0,   0, 443,   0,   0,   0,  0,159,  0,   0,  0, 132, 39, 0,  0,0,  36,  0, 128,  0,  0,  0,  0,   57
2298, 21111,9,1,2,0,1038, 5380,3,   0, 746, 891,   0,   0,   0, 650,   0,   0,   0,  0,190,  0,   0,  0, 265, 51, 0,  0,0, 318,  0, 163,  0,  0,  0,  0,   34
2299, 14787,9,4,8,0, 139, 8932,1,   0, 625,   0,   0,1045,   0,   0,   0, 749,   0,  0,  0,  0, 239,  0, 543,  0, 0, 57,0,   0,  0,  82, 50,  0,  0, 57,   48
2300,  3873,9,4,8,0, 399, 6195,2,   0, 451, 533,   0,   0,  17, 383,   0,   0,   0,  0,120,  0,   0,  0, 291, 30, 0,  0,0,  83,  0,  60, 45, 29,  6, 31,   45
2301, 12597,9,3,6,0,2531, 1631,2,   0,1158, 525,   0,   0,   0, 353,   0,   0,   0,  0,172,  0,   0,  0, 585,  0, 0,  0,0, 463,  0, 110,  0, 32,  0, 90,  182
2302,  4531,9,4,8,0, 399, 6195,2,   0, 332, 291,   0,   0,   0, 220,   0,   0,   0,  0, 71,  0,   0,  0, 285,  0, 0,  0,0,  12,  0,  35, 51, 36,  6, 31,   50
2303, 11931,9,3,6,0,1622, 3054,2,   0, 430,   0,   0, 221,   0,   0,   0,   0,   0,  0,  0,  0, 163,  0, 273,  0, 0, 58,0,  41,  0, 116, 84,  0,  0,  0,   78
2304,  5371,9,3,5,4,3267,  563,2,   0,1042,   0,   0,   0, 123,   0,   0,   0,   0,106,  0,  0,   0,  0, 387,  0, 0,  0,0, 347,  0,  79, 74, 17, 19, 39,   62
2305, 14125,9,4,8,0,3801,  967,2,   0,2291, 615,   0,   0,   0, 219,   0,   0,   0,  0,105,  0,   0,  0,1276,291, 0,  0,0, 698,  0, 317,204, 35, 16,  0,  136
2306,  4156,9,2,3,0,1072, 5589,2,   0, 565, 589,   0,   0,   0, 347,   0,   0,   0,  0,179,  0,   0,  0, 339, 63, 0,  0,0, 149,  0,  77,  0,  0,  9,  0,   60
2307,  3979,9,3,5,0,1734, 3469,2,   0,1108, 511,   0,   0,   0, 290,   0,   0,   0,  0,221,  0,   0,  0, 630,  0, 0,  0,0, 303,  0, 175,111, 79, 11, 67,   71
2308,  9829,9,3,7,0,2043, 3504,2,   0,1785, 708,   0,   0,   0, 288,   0,   0,   0,  0,326,  0,   0,  0,1246, 94, 0,  0,0, 360,  0, 179,102,  0,  0,122,  253
2309, 18400,9,3,5,0, 851, 5667,4,   0, 803, 475,   0,   0,   0, 444,   0,   0,   0,186,  0,  0,   0,  0, 379, 31, 0,  0,0, 146,  0,  92,  0,  0, 12, 75,   34
2310,  3845,9,2,4,0,1112, 5603,2,   0, 895,   0,   0, 683,   0,   0,   0, 389,   0,  0,  0,  0, 234,  0, 640,  0, 0, 60,0, 189,  0,  66,211,  0,  0, 69,   96
2311, 20073,9,3,5,0,2347, 3245,2,   0,1091, 720,   0,   0,   0, 496,   0,   0,   0,  0,224,  0,   0,  0, 574,  0, 0,  0,0, 308,  0, 209,  0, 66, 29, 57,  149
2312, 21095,9,4,9,2,1381,  858,2,   0,1559, 148,   0,   0,  49,  72,   0,   0,   0,  0, 76,  0,   0,  0,1103,  0, 0,  0,0, 245,  0, 162,  0,117, 18,111,  168
2313, 13263,9,2,3,0,1030, 5679,2,   0, 534, 788,   0,   0,   0, 656,   0,   0,   0,  0, 96,  0,   0,  0, 295, 36, 0,  0,0, 133,  0, 106, 63,  0, 10,  0,   35
2314, 13009,9,4,9,2, 242, 2340,5,   0, 463,   0,   0,   0, 148,   0,   0,   0,   0,115,  0,  0,   0,  0, 136,  0, 0,  0,0,   0,  0,  64,  0, 46,  0,  0,   15
2315, 19207,9,4,9,2, 658, 1108,3,   0, 317, 196,   0,   0,   0, 106,   0,   0,   0,  0, 65,  0,   0,  0, 212, 25, 0,  0,0,   0,  0, 105, 68,  0,  0,  0,   33
2316,  3029,9,3,5,0,1615, 3478,4,   0, 833, 172,   0,   0,   0, 172,   0,   0,   0,242,  0,  0,   0,  0, 335,  0, 0,  0,0, 189,  0,  67,  0, 28, 26, 65,   36
2317, 25347,9,4,9,2, 325, 1981,2,   0,1107, 321,   0,   0,   0, 192,   0,   0,   0,  0,129,  0,   0,  0, 887,  0, 0,  0,0,  30,  0, 190,  0, 62,104,126,  126
2318, 14688,9,3,7,0,2585, 1713,2,   0,1024, 113,   0,   0,  48,  55,   0,   0,   0,  0, 58,  0,   0,  0, 646,  0, 0,  0,0,   0,  0, 330,  0,127,  0,  0,  116
2319, 11970,9,1,2,1, 288, 8779,2,  90, 393,   0,   0, 107,   0,   0,   0,   0,  90,  0,  0,  0,  86,  0, 347,  0, 0, 21,0,   0,  0,  46,  0,  0,  0, 59,   50
2320, 23554,9,3,7,3,3254, 1348,3,   0,2030, 650,   0,   0,   0, 374,   0,   0,   0,  0,171,  0,   0,  0, 947,105, 0,  0,0, 792,  0, 291,196, 46, 88, 85,  122
2321, 14591,9,2,3,0,1043, 6015,4,   0, 183, 748,   0,   0,   0, 494,   0,   0,   0,  0,205,  0,   0,  0, 103, 49, 0,  0,0,   0,  0,  80,  0,  0,  0,  0,   46
2322,  4156,9,2,3,0,1074, 5441,2,   0, 773, 454,   0,   0,   0, 322,   0,   0,   0,  0,132,  0,   0,  0, 506,  0, 0,  0,0, 219,  0,  48,  0, 55, 21, 52,   89
2323, 16853,9,3,7,0,1921, 3874,2,   0,2104, 811,   0,   0,   0, 811,   0,   0,   0,422,  0,  0,   0,  0, 728,  0, 0,  0,0, 634,  0, 320,  0, 34, 56,155,  146
2324, 10406,9,4,9,2, 819, 2055,4,   0, 808, 479,   0,   0,   0, 479,   0,   0,   0,264,  0,  0,   0,  0, 446,  0, 0,  0,0,   0,  0,  98,  0, 32,  0, 85,   36
2325,  4012,9,3,6,0,2056, 3121,1,   0, 668,   0,   0, 450,   0,   0,   0, 385,   0,161,  0,  0,   0,  0, 254,  0, 0, 65,0, 203,  0,  50, 57,  0,  0, 38,   40
2326, 13499,9,1,1,0, 927, 6257,2,   0, 583, 430, 860,   0,   0,   0, 860,   0,   0,  0,345,  0,   0,  0, 480, 85, 0,  0,0,   0,  0, 103,  0,  0,  0,  0,  142
2327,  3923,9,4,8,0,   0,11807,1,   0,1529,   0,   0,   0,  47,   0,   0,   0,   0,520,  0,  0,   0,  0, 785,  0, 0,  0,0,   0,  0, 177, 55, 96,  0,140,  126
2328, 24474,9,3,5,0,2063, 2941,4,   0, 487,   0,   0,   0, 263,   0,   0,   0,   0, 79,  0,  0,   0,  0, 101,  0, 0,  0,0,   0,  0,  44,  0, 12,  0,  0,   11
2329, 19516,9,2,3,0, 744, 6470,2,   0,1353,   0, 669,   0,  35,   0, 669,   0,   0,424,  0,  0,   0,  0, 621,  0, 0,  0,0,  68,  0, 205,  0, 72,  0,105,  131
2330, 13935,9,3,6,0,2007, 2772,1,   0,1849,   0,   0,   0, 402,   0,   0,   0,   0,318,  0,  0,   0,  0, 547,  0, 0,  0,0, 474,  0, 108,  0, 37, 62, 75,  134
2331, 10510,9,1,1,0, 884, 5759,4,   0, 678, 807,   0,   0,   0, 525,   0,   0,   0,  0,227,  0,   0,  0, 391, 55, 0,  0,0, 178,  0, 109,  0,  0,  0, 71,  120
2332,  6053,9,2,3,0, 439, 8008,5,   0, 229, 176,   0,   0,   0, 125,   0,   0,   0,  0, 51,  0,   0,  0, 119,  0, 0,  0,0,  35,  0,  75,  0, 21,  0,  0,   28
2333, 11230,9,4,9,2, 787,  935,2,   0, 534, 393,   0,   0,  31, 234,   0,   0,   0,  0,111,  0,   0,  0, 399, 48, 0,  0,0,   0,  0, 104,  0,  0, 57,  0,  102
2334, 17115,9,3,7,0,1936, 3861,5,   0, 723, 181,   0,   0,   0,  91,   0,   0,   0,  0, 71,  0,   0,  0, 237, 19, 0,  0,0, 298,  0, 188,  0,  0,  0,  0,   50
2335, 10365,9,2,3,0, 825, 6256,3,   0, 419,1054,   0,   0,   0, 925,   0,   0,   0,  0,129,  0,   0,  0, 270,  0, 0,  0,0,  34,  0, 115, 62, 15,  0, 44,   30
2336,  7019,9,4,9,2,1983,  646,5,   0, 254,  74,   0,   0,  43,   0,   0,   0,   0,  0, 74,  0,   0,  0, 146,  0, 0,  0,0,  23,  0,  42,  0, 41,  0,  0,   39
2337, 20833,9,1,2,0, 651, 6159,2,   0, 506, 585,   0,   0,   0, 564,   0,   0,   0,121,  0,  0,   0,  0, 262, 21, 0,  0,0,  65,  0,  58,  0, 24,  4,  0,   42
2338, 17755,9,4,9,2, 804,  876,2,   0, 610, 355,   0,   0,   0, 166,   0,   0,   0,  0,145,  0,   0,  0, 450, 44, 0,  0,0,   0,  0, 160,  0,  0,  0,  0,  172
2339, 12195,9,4,8,0,   0, 8884,5,   0,  95, 204,   0,   0,   0, 136,   0,   0,   0,  0, 68,  0,   0,  0,  75,  0, 0,  0,0,   0,  0,  20,  0, 10,  0,  0,   43
2340, 47554,9,2,3,0, 706, 6560,2,   0, 880, 351,   0,   0,   0, 263,   0,   0,   0,  0, 88,  0,   0,  0, 495,  0, 0,  0,0,   0,  0, 385,  0, 59,  0,  0,  239
2341,  7587,9,2,3,0, 401, 8152,2,   0, 856, 544,   0,   0,   0, 349,   0,   0,   0,  0,195,  0,   0,  0, 616,  0, 0,  0,0,  80,  0, 160, 77, 36, 11, 87,   98
2342,  7774,9,2,3,0, 790, 6316,2,  30, 830,   0, 409,   0,   0,   0, 409,   0,  30,313,  0,  0,   0,  0, 428,  0, 0,  0,0,   0,  0,  89,  0, 30,  0,124,   75
2343,  9382,9,3,6,0,1300, 4614,2,   0, 684, 642,   0,   0,   0, 542,   0,   0,   0,  0, 76,  0,   0,  0, 351, 24, 0,  0,0, 119,  0, 214, 88,  0,  0, 61,   31
2344,  5426,9,1,1,0, 871, 5838,4,   0, 252, 259, 552,   0,  32,   0, 552,   0,   0,  0,208,  0,   0,  0, 156, 51, 0,  0,0,   0,  0,  64,  0,  0,  0,  0,   62
2345,  3625,9,4,8,0,  39, 8727,5,   0,  67, 154,   0,   0,   0, 105,   0,   0,   0,  0, 49,  0,   0,  0,  34,  0, 0,  0,0,   0,  0,  33,  0,  7,  0,  0,    7
2346,  8956,9,3,5,0,2323, 2394,2,   0,1375,   0,   0,   0, 313,   0,   0,   0,   0,220,  0,  0,   0,  0, 487,  0, 0,  0,0, 240,  0, 115, 83, 25,  0, 71,   47
2347, 19747,9,3,7,3,2575, 2186,2,   0,1060,   0,   0, 157, 329,   0,   0,  77,   0, 35,  0,  0,  62,  0, 296,  0, 0, 18,0, 300,  0, 100,  0,  0,  8, 42,   95
2348, 20958,9,3,7,3,2329, 3133,2,   0,1723, 549,   0,   0, 520, 351,   0,   0,   0,  0,198,  0,   0,  0, 685,  0, 0,  0,0, 293,  0, 225,103, 26, 12, 98,  113
2349, 14582,9,4,8,0,1860, 2833,2,   0,1235, 264,   0,   0,   0, 145,   0,   0,   0,  0,119,  0,   0,  0,1002,  0, 0,  0,0,   0,  0, 233,200, 73,  0,121,   94
2350, 29265,9,3,5,0,1272, 4868,2,   0, 680,   0,1178,   0,  20,   0,1178,   0,   0,143,  0,  0,   0,  0, 383,  0, 0,  0,0,  33,  0, 101, 69, 16, 18, 36,   92
2351, 17797,9,3,7,3,1224, 5710,2,   0, 320, 300,   0,   0,  21, 245,   0,   0,   0,  0, 42,  0,   0,  0, 137, 13, 0,  0,0,  83,  0,  79,  0,  0,  0, 38,   34
2352, 19484,9,3,5,0,1663, 3379,2,   0, 894, 388,   0,   0,   0, 388,   0,   0,   0,195,  0,  0,   0,  0, 592,  0, 0,  0,0,   0,  0, 107,158, 72,  0, 78,   61
2353,  4371,9,4,9,2, 335, 2823,2,   0, 965, 373,   0,   0,   0, 290,   0,   0,   0,  0, 81,  0,   0,  0, 753,  2, 0,  0,0,   0,  0, 212,120, 49, 56,  0,  168
2354, 25268,9,2,3,0,1135, 5570,2,  16, 739, 654,   0,   0,   0, 546,   0,   0,  16,  0,108,  0,   0,  0, 613,  0, 0,  0,0,   0,  0, 126,115, 26, 17,104,   63
2355, 22887,9,3,5,4,3668,  149,5,   0, 999,   0,   0,   0,  75,   0,   0,   0,   0,214,  0,  0,   0,  0, 209,  0, 0,  0,0, 308,  0, 193,  0, 41,  0,  0,   60
2356, 12605,9,2,3,0, 722, 6730,5,   0, 648, 822,   0,   0,  53, 425,   0,   0,   0,  0,313,  0,   0,  0, 435, 84, 0,  0,0,  55,  0, 105,  0,  0,  0,  0,   81
2357,  8214,9,2,4,0, 563, 8050,5,   0, 461, 456,   0,   0,   0, 223,   0,   0,   0,  0,189,  0,   0,  0, 254, 44, 0,  0,0,  43,  0, 164,  0,  0,  0,  0,   47
2358, 23517,9,4,9,2, 254, 2228,2,   0, 115, 461,   0,   0,   0, 333,   0,   0,   0,  0, 94,  0,   0,  0,  71, 34, 0,  0,0,   0,  0,  44,  0,  0,  0,  0,   22
2359, 10958,9,3,5,0,1685, 3335,2,   0, 637, 290,   0,   0,   0, 290,   0,   0,   0, 78,  0,  0,   0,  0, 370,  0, 0,  0,0, 150,  0,  39,116, 41,  0,  0,   81
2360, 15098,9,2,4,0,1210, 5415,2,   0,1643, 762,   0,   0,  39, 519,   0,   0,   0,  0,243,  0,   0,  0,1215,  0, 0,  0,0, 204,  0, 185, 81, 44, 35, 88,  184
2361, 26284,9,3,7,0,1717, 4469,3,   0,1776,   0,   0,   0, 475,   0,   0,   0,   0,379,  0,  0,   0,  0, 696,  0, 0,  0,0, 117,  0, 109,  0, 86, 51,142,  156
2362, 10494,9,3,6,0,1473, 4165,3,   0, 720,   0,   0,   0, 238,   0,   0,   0,   0,160,  0,  0,   0,  0, 258,  0, 0,  0,0,   0,  0,  64,  0, 39,  0, 42,   48
2363,  6969,9,4,8,0,1892, 2712,2,   0, 434, 265,   0,   0,   0, 153,   0,   0,   0,  0, 88,  0,   0,  0, 185, 24, 0,  0,0,   0,  0, 249,  0,  0,  0,  0,   25
2364,  3202,9,4,8,0,1875, 2778,2,   0, 797, 314,   0,   0,   0, 144,   0,   0,   0,  0,129,  0,   0,  0, 497, 41, 0,  0,0,   0,  0, 300,  0,  0, 17,  0,  128
2365,  3815,9,3,6,0,1693, 4389,2,   0, 746, 409,   0,   0,   0, 312,   0,   0,   0,  0, 97,  0,   0,  0, 400,  0, 0,  0,0, 242,  0, 104,  0, 19,  9, 54,  103
2366,  7461,9,3,6,0,1790, 2931,1,   0, 740,   0,   0,   0,  50,   0,   0,   0,   0,  0,  0,  0,   0,  0, 350,  0, 0,  0,0, 153,  0, 187, 92,  0,  0,  0,   73
2367,  7232,9,3,5,0, 973, 4844,1,   0,1257,   0,   0,   0, 418,   0,   0,   0,   0,233,  0,  0,   0,  0, 409,  0, 0,  0,0, 127,  0,  70,  0, 26,  0, 73,   56
2368, 15182,9,3,7,3,3430, 1943,5,   0,1276,  95,   0,   0, 237,   0,   0,   0,   0,  0, 95,  0,   0,  0, 428,  0, 0,  0,0, 434,  0, 177,  0, 40, 19, 91,   36
2369, 22069,9,3,5,0,1640, 3353,2, 133, 671,   0,   0,  96,  42,   0,   0,   0, 133, 93,  0,  0,   0,  0, 311,  0, 0, 96,0,  63,  0, 162,138,  0,  0,  0,   89
2370,  9116,9,1,1,0, 425, 8135,1,   0, 471,   0, 470,   0,   0,   0, 470,   0,   0,121,  0,  0,   0,  0, 273,  0, 0,  0,0,   0,  0,  77,  0, 24,  0, 55,   39
2371,  5120,9,2,3,0,1040, 5844,2,   0, 633, 620,   0,   0,   0, 406,   0,   0,   0,  0,158,  0,   0,  0, 350, 56, 0,  0,0, 208,  0,  75,  0,  0,  0,  0,   98
2372, 19831,9,4,9,2,1472, 2408,2,   0, 800, 619,   0,   0, 200, 619,   0,   0,   0,126,  0,  0,   0,  0, 372,  0, 0,  0,0,  68,  0,  34,108, 17,  6, 34,   44
2373,  4063,9,1,1,0, 315, 7167,2,   0, 750,   0, 648,  59,   0,   0, 486,   0,   0,  0,  0,162,   0,  0, 664,  0, 0, 59,0,   0,  0,  86, 74,  0, 12,100,   73
2374,  3592,9,4,8,0,  66, 8553,2,   0, 496, 350,   0,   0,  27, 263,   0,   0,   0,  0, 87,  0,   0,  0, 351,  0, 0,  0,0,   0,  0, 118,  0, 22, 10, 62,   74
2375, 10853,9,1,2,1, 866, 5475,2,   0,2188, 457, 708,   0,  71,   0, 708,   0,   0,  0,351,  0,   0,  0,1801,106, 0,  0,0, 121,  0, 195,228,  0, 63,  0,  315
2376, 13804,9,4,9,2, 137, 7159,1,   0, 457,   0,   0,  31, 209,   0,   0,   0,   0, 76,  0,  0,   0,  0, 121,  0, 0, 31,0,   0,  0,  51, 36,  0,  0, 25,    9
2377, 10027,9,3,5,4,3166,  557,5,   0,1135,   0,   0,   0,  87,   0,   0,   0,   0,186,  0,  0,   0,  0, 435,  0, 0,  0,0, 326,  0, 101,  0, 30, 34, 68,   92
2378,  8401,9,1,1,0, 616, 5949,4,   0, 420, 986,   0,   0,   0, 657,   0,   0,   0,  0,243,  0,   0,  0, 319, 86, 0,  0,0,   0,  0, 101,  0,  0,  0,  0,   81
2379,  4849,9,1,1,0, 653, 5879,5,   0,1085,   0,   0,   0, 326,   0,   0,   0,   0,253,  0,  0,   0,  0, 345,  0, 0,  0,0,  45,  0, 116,  0, 34,  0,  0,   35
2380,  4094,9,4,9,2,1689, 2042,4,   0, 938,   0,   0,   0, 208,   0,   0,   0,   0,222,  0,  0,   0,  0, 300,  0, 0,  0,0, 134,  0,  74, 42, 57,  0, 43,   45
