HHID,NWEIGHT,QMAIL,REGIONC,DIVISION,LRGSTATE,CDD65,HDD65,TYPEHUQ,FUELH2O,ZFUELH2O,WHEATOTH,ZWHEATOT,WHEATSIZ,ZWHEATSI,WHEATAGE,ZWHEATAG,WHEATNEW,ZWHEATNE,WHEATSEL,ZWHEATSE,WHTSAME,ZWHTSAME,WHPRICE,ZWHPRICE,WHAVAIL,ZWHAVAIL,WHEFFICT,ZWHEFFIC,WHREBATE,ZWHREBAT,SHOWERS,ZSHOWERS,UAUXH2OF,ZUAUXH2O,FAUXH2O,ZFAUXH2O,CENACHP,ZCENACHP,COOLMAIN,ZCOOLMAI,COOLUNIT,ZCOOLUNI,AIRCOND,ZAIRCOND,ACHOUSE,ZACHOUSE,ACROOMS,ZACROOMS,USECENAC,ZUSECENA,FUELCOOL,ZFUELCOO,ACOTHERS,ZACOTHER,AGECENAC,ZAGECENA,ACNEW,ZACNEW,ACSELECT,ZACSELEC,ACREPLAC,ZACREPLA,ACWORK,ZACWORK,ACPRICE,ZACPRICE,ACREPUTE,ZACREPUT,ACEFFICT,ZACEFFIC,ACREBATE,ZACREBAT,NUMBERAC,ZNUMBERA,WWHTPUMP,ZWWHTPUM,WWACAGE,ZWWACAGE,USEWWAC,ZUSEWWAC,LGT12,ZLGT12,FLRLGT12,ZFLLGT12,LGT4,ZLGT4,FLRLGT4,ZFLRLGT4,LGT1,ZLGT1,FLRLGT1,ZFLRLGT1,OUTLGTNO,OUTLGTEV,OUTLGTNT,OUTLGTTI,GASLIGHT,OUTLGTHI,OUTLGTLW,OUTLGTDK
1045,  4332,9,4,9,2, 191, 5850,2, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 4,0, 1,0,1,0,0,0,0,0,0,0
1046,  4041,9,2,4,0, 822, 6642,1, 2,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 3,0, 0,0,0,0,1,1,0,0,0,0
1047, 10436,9,3,5,4,2551, 1363,2, 1,0,0,0,2,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,1,0
1048,  4663,9,3,5,0,1667, 3372,2, 5,0,0,0,3,0,2,0,2,0,1,0,9,0,3,0,2,0,3,0,3,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,2,0,1,0,9,0,9,0,1,0,1,0,1,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 1,0, 3,0, 0,0,0,0,0,1,0,0,0,0
1049,  3979,9,3,5,0,1875, 3417,2, 1,0,0,0,6,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0,10,0, 0,0, 0,0,99,0, 2,0, 0,0,0,1,0,0,0,0,1,0
1050, 10128,9,4,8,0,   0,10456,3, 5,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 3,0, 0,0,0,1,0,0,0,0,1,0
1051, 21335,9,4,9,2, 842, 2036,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 6,0, 1,0, 6,0, 0,0,0,1,0,0,0,0,1,0
1052, 13505,9,1,2,1, 913, 5569,4, 3,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,1,0,1,0,2,0, 3,1,3,1, 5,1,0,0,5,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,5,0,2,0, 0,0,99,0, 2,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,0,0
1053,  7587,9,2,3,0, 427, 8055,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,2,0,1,0,9,0,4,0,9,0,2,0,1,0,1,0,2,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
1054, 23786,9,2,3,0, 838, 6205,4, 1,0,0,0,2,1,3,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,6,0,1,0, 2,0, 0,0, 1,0, 0,0, 1,0, 0,0,0,0,1,0,0,0,1,0
1055,  5371,9,3,5,4,3403,  538,2, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,1,0,1,0,2,0,3,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 1,0, 1,0, 0,0,0,0,0,1,0,0,0,0
1056,  4156,9,2,3,0, 802, 6657,1, 1,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 2,0, 7,0, 0,0,1,0,1,1,0,0,0,0
1057, 17029,9,2,4,0,1091, 5664,2, 5,0,0,0,2,0,2,0,1,0,9,0,1,0,1,0,2,0,1,0,3,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 3,0,3,0,4,0,1,0, 1,0, 0,0, 0,0,99,0, 2,0, 0,0,1,0,0,0,0,0,0,0
1058,  6927,9,4,9,0,  94, 6038,5, 5,0,0,0,2,1,3,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 1,0, 0,0,1,8,1,1,0,0,0,8
1059,  3757,9,3,6,0,1410, 4216,2, 1,0,0,0,3,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 7,0, 1,0, 7,0, 1,0,0,1,0,0,0,0,0,0
1060, 17925,9,1,2,1, 370, 7755,2, 1,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,1,0,1,0, 0,0,99,0, 4,0, 2,1, 2,0, 1,0,0,0,0,1,0,0,0,0
1061, 19899,9,1,2,0,1061, 5244,2, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 3,0, 0,0,1,0,0,1,0,0,0,0
1062,  4102,9,3,6,0,2650, 1561,2, 5,0,0,0,2,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,1,99,0,3,1, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,0,0
1063,  7817,9,2,3,0, 730, 6660,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,1,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 4,0, 0,0, 3,0, 0,0,0,1,0,0,0,0,1,0
1064, 16251,9,3,5,0,2125, 3077,1, 5,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,2,0, 0,0,99,0, 2,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
1065,  4006,9,2,3,0, 835, 6057,2, 5,0,0,0,3,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 2,0, 2,0, 1,0,0,1,0,1,0,1,1,0
1066,  5994,9,3,5,4,2629, 1237,2, 1,0,0,0,3,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,1,0,2,0,1,0,9,0,9,0,1,0,2,0,2,0,2,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 6,0, 1,0,1,0,0,0,0,0,1,0
1067, 20864,9,2,3,0, 802, 6657,3, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 6,0, 0,0,0,0,1,0,0,0,0,0
1068,  3826,9,1,2,1, 325, 8574,2, 5,0,0,0,2,0,1,0,2,0,1,0,9,0,2,0,1,0,1,0,3,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 3,0, 0,0, 3,0, 0,0,1,0,0,0,0,0,1,0
1069,  7117,9,1,2,1, 673, 6909,3, 1,0,0,0,3,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 6,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,0,0
1070, 10405,9,1,2,0, 958, 5939,2, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,1,0,2,0, 0,0,99,0, 0,0,99,0, 2,0, 0,0,1,0,0,0,0,0,0,0
1071,  3742,9,4,8,0,  35, 9264,2, 5,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 4,0, 0,0,1,0,0,0,0,0,1,0
1072,  3602,9,4,8,0, 539, 5914,4, 5,0,0,0,3,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,1,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,2,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 1,0, 0,0, 1,0, 0,0,0,0,1,1,0,0,0,0
1073, 12032,9,4,8,0, 539, 5914,1, 5,0,0,0,3,0,1,0,1,0,9,0,1,0,2,0,1,0,2,0,3,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 4,0, 1,0, 3,0, 0,0,0,0,0,0,0,1,0,0
1074, 12605,9,2,3,0, 730, 6660,4, 1,0,0,0,3,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 2,0, 0,0,0,0,0,1,0,0,1,0
1075, 19831,9,4,9,2, 599, 2606,2, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 1,0, 6,0, 2,0,1,0,0,0,0,0,1,0
1076, 21099,9,1,2,0, 934, 5851,2, 1,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0,21,0, 0,0,8,1,0,0,0,0,1,8
1077,  8956,9,3,5,0,2230, 2416,2, 5,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,1,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,1,0,0,2,1,0,1,9,1,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 3,0, 0,0,0,1,0,0,0,0,0,0
1078,  5773,9,4,8,0,   0,11513,4, 1,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
1079, 21335,9,4,9,2, 742,  995,2, 1,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,2,0, 4,0,2,0, 5,0,0,0,2,0,1,0,9,0,2,0,3,0,1,0,1,0,2,0,3,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 1,0, 4,0, 0,0,0,1,0,1,0,0,1,0
1080, 12597,9,3,6,0,2650, 1561,2, 1,0,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,1,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,6,0,1,0, 0,0,99,0, 1,0, 1,0, 1,0, 1,0,1,0,0,0,0,0,0,0
1081, 21703,9,2,4,0, 822, 6642,2, 1,0,0,0,3,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,3,0,3,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
1082,  7554,9,1,1,0, 631, 5921,2, 3,0,0,0,2,1,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 1,0, 2,0, 0,0,0,1,0,0,0,0,1,0
1083, 11275,9,3,7,3,2840, 2488,5, 5,1,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 1,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,0,0
1084, 17998,9,3,5,0,2050, 2644,3, 5,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 0,0,99,0, 3,0, 0,0,0,0,1,0,0,0,0,0
1085, 15519,9,3,7,3,2840, 2488,2, 5,1,0,0,6,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 4,0, 1,0,1,0,0,0,0,0,1,0
1086, 12189,9,1,2,0, 815, 6274,3, 1,0,0,0,2,0,2,0,1,0,9,0,1,0,1,0,2,0,1,0,3,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,2,0, 0,0,99,0, 2,0, 1,0, 1,0, 0,0,1,0,0,0,0,0,1,0
1087, 22263,9,2,3,0,1083, 5665,4, 1,0,0,0,2,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,4,0,2,0, 1,0, 0,0, 3,0, 1,0, 1,0, 0,0,1,0,0,0,0,0,1,0
1088, 12057,9,3,5,0,1829, 4368,5, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 2,0, 1,0, 2,0, 1,0,1,0,0,0,0,0,0,0
1089,  8494,9,3,6,0,1557, 4467,2, 1,0,0,0,1,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 2,0, 1,0, 2,0, 0,0, 3,0, 0,0,0,0,1,0,0,0,1,0
1090, 16648,9,3,5,0,1882, 3508,5, 5,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 0,0,99,0, 2,0, 0,0,1,0,0,0,0,0,0,0
1091, 16386,9,3,5,0,1736, 3580,1, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,2,0,3,0, 0,0,99,0, 3,0, 0,0, 0,0,99,0,0,1,1,0,0,0,0,0
1092,  7256,9,2,3,0, 968, 5932,3, 1,0,0,0,3,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 0,0,99,0,1,0,0,0,0,0,1,0
1093, 10181,9,3,5,0,1653, 3650,4, 5,0,0,0,3,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,3,0, 5,0,0,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 2,0, 0,0, 2,0, 0,0,0,1,0,0,0,0,1,0
1094,  4363,9,1,1,0, 392, 7175,2, 5,0,0,0,2,0,2,0,2,0,1,0,9,0,2,0,2,0,1,0,3,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 1,0, 0,0,1,0,0,0,0,0,1,0
1095, 15098,9,2,4,0, 579, 7379,1, 1,0,0,0,1,0,4,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,1,0, 5,0,0,0,5,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,1,0
1096, 10958,9,3,5,0,1667, 3372,2, 1,0,0,0,2,0,6,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 1,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,6,0,1,0, 0,0,99,0, 3,0, 1,0, 0,0,99,0,1,0,0,0,0,0,1,0
1097,  4949,9,3,5,0,2363, 2584,1, 5,0,0,0,1,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 2,0,0,0,3,0,3,0, 0,0,99,0, 3,0, 0,0, 1,0, 0,0,0,0,0,1,0,0,0,0
1098,  3092,9,1,2,1, 626, 7054,2, 2,0,0,0,3,0,1,0,2,0,0,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 5,0, 0,0, 0,0,99,0,0,1,1,1,0,0,0,0
1099, 19637,9,2,3,0, 838, 6205,2, 1,0,0,0,2,0,1,0,1,0,9,0,1,0,3,0,1,0,3,0,3,0,2,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 0,0, 0,0,99,0, 2,0, 0,0,0,0,0,0,0,0,0,0
1100, 20211,9,1,2,1, 663, 6773,4, 1,0,0,0,2,0,1,0,0,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 3,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,3,0,2,0, 1,0, 0,0, 2,0, 0,0, 2,0, 0,0,1,0,0,0,0,0,0,0
1101, 10027,9,3,5,4,3483,  203,5, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,1,0,1,0,0,0,1,0,1,0,99,0,2,0, 5,0,0,0,4,1,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 1,0, 0,0, 5,0, 1,0,0,0,0,0,0,0,0,0
1102,  5492,9,2,3,0, 427, 8055,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,0,0,1,0,1,0,1,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,1,0, 0,0,99,0, 1,0, 0,0, 2,0, 0,0,0,0,0,0,0,0,0,0
1103,  6226,9,2,3,0, 427, 8055,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,1,0,0,0,99,0,9,0,9,0,9,0,0,0,9,0,99,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 1,0, 1,0, 1,0, 0,0, 2,0, 1,0,0,0,0,0,0,0,0,0
1104, 29326,9,3,5,0,1702, 4238,5, 1,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,2,0,0,0,99,0,0,0,1,0,0,0,1,0,1,0,99,0,3,1, 5,1,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,99,0,9,0,9,0,9,0, 0,0,99,0, 3,0, 0,0, 3,0, 1,0,1,0,0,0,0,0,0,0
1105, 13039,9,3,6,0,1410, 4216,2, 5,0,0,0,2,0,3,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,3,0,0,0,99,0,0,0,0,0,1,0,1,0,2,0, 2,0,9,0,99,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0, 1,0,0,0,4,0,1,0, 6,0, 1,0, 4,0, 0,0, 1,0, 0,0,0,0,0,0,0,0,0,0
