"PK_Envelope_ID","CK_SiteID","Ceiling Type","Ceiling Area","Ceiling Area_notes","Ceiling Accessible","Ceiling Insulated","Ceiling Insulation Type 1","Ceiling Insulation Thickness 1","Ceiling Insulation Thickness 1_notes","Ceiling Insulation Condition 1","Ceiling Insulation Condition 1_notes","Ceiling Insulation Type 2","Ceiling Insulation Thickness 2","Ceiling Insulation Thickness 2_notes","Ceiling Insulation Condition 2","Ceiling Insulation Condition 2_notes","Ceiling Insulation Type 3","Ceiling Insulation Thickness 3","Ceiling Insulation Thickness 3_notes","Ceiling Insulation Condition 3","Ceiling Insulation Condition 3_notes","Type of Area Above Ceiling","Ceiling Insulation U-Value","Ceiling Insulation U-Value_notes","Ceiling Insulation R-Value","Ceiling Insulation R-Value_notes","Ceiling U-Value for Heat Loss","Ceiling U-Value for Heat Loss_notes","Ceiling Heat Loss Rate (UA)","Ceiling Heat Loss Rate (UA)_notes","Ceiling Notes"
"Envelope_00000486","BLDG_00113","Attic",17246.0000,,"No","Yes","Fiberglass batts",6.0000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0489,,20.4600,,0.0490,,842.9100,,"From manager - 6 inch batts"
"Envelope_00000483","BLDG_00114","Attic",1828.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,46.2200,,"Attic access sealed shut"
"Envelope_00000262","BLDG_00115","Attic",4160.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,183.7200,,"N/A"
"Envelope_00000490","BLDG_00117","Attic",2889.0000,,"Yes","Yes","Blown cellulose",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0390,,25.6250,,0.0390,,112.7400,,"N/A"
"Envelope_00000514","BLDG_00118","Attic",2700.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,119.2400,,"N/A"
"Envelope_00000480","BLDG_00119","Attic",5077.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,224.2200,,"N/A"
"Envelope_00000481","BLDG_00119","Roof Deck",400.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0250,,10.1100,,"N/A"
"Envelope_00000485","BLDG_00120","Attic",5532.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,244.3100,,"N/A"
"Envelope_00000500","BLDG_00121","Attic",7772.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,250.1000,,"N/A"
"Envelope_00000469","BLDG_00122","Attic",2080.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,52.5900,,"N/A"
"Envelope_00000263","BLDG_00123","Attic",4000.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,101.1400,,"N/A"
"Envelope_00000264","BLDG_00124","Attic",3867.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,124.4400,,"N/A"
"Envelope_00000477","BLDG_00126","Attic",4400.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,111.2500,,"N/A"
"Envelope_00000468","BLDG_00127","Attic",3648.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,117.3900,,"N/A"
"Envelope_00000265","BLDG_00128","Attic",7200.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,231.7000,,"N/A"
"Envelope_00000549","BLDG_00129","Roof Deck",11450.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0250,,289.5100,,"N/A"
"Envelope_00000545","BLDG_00130","Attic",9188.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,232.3100,,"N/A"
"Envelope_00000550","BLDG_00131","Attic",9516.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,240.6100,,"N/A"
"Envelope_00000551","BLDG_00132","Attic",4212.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,186.0200,,"N/A"
"Envelope_00000473","BLDG_00133","Attic",3716.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,164.1100,,"N/A"
"Envelope_00000510","BLDG_00134","Attic",2060.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,52.0900,,"N/A"
"Envelope_00000543","BLDG_00135","Attic",8224.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,207.9400,,"N/A"
"Envelope_00000492","BLDG_00136","Attic",10672.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,343.4300,,"N/A"
"Envelope_00000547","BLDG_00137","Attic",1824.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,80.5500,,"One story portion of building"
"Envelope_00000548","BLDG_00137","Attic",1360.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,60.0600,,"Two story portion of building, no access"
"Envelope_00000546","BLDG_00139","Attic",7488.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,330.7000,,"No access"
"Envelope_00000544","BLDG_00140","Attic",4024.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,101.7400,,"N/A"
"Envelope_00000690","BLDG_00141","Attic",4774.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,311.6800,,"N/A"
"Envelope_00000783","BLDG_00142","Attic",7362.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0440,,325.1300,,"N/A"
"Envelope_00003396","BLDG_00143","Attic",11036.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,487.3900,,"N/A"
"Envelope_00000784","BLDG_00145","Attic",10736.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0440,,474.1400,,"N/A"
"Envelope_00000785","BLDG_00146","Attic",6048.0000,,"No","No","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",1.0000,,0.0000,,0.3700,,2237.7600,,"N/A"
"Envelope_00000786","BLDG_00147","Attic",5328.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0440,,235.3000,,"N/A"
"Envelope_00003399","BLDG_00148","Attic",8982.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,227.1000,,"N/A"
"Envelope_00003402","BLDG_00149","Attic",7568.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,191.3500,,"N/A"
"Envelope_00003403","BLDG_00150","Attic",8590.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,379.3700,,"N/A"
"Envelope_00003404","BLDG_00151","Attic",5080.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,128.4500,,"N/A"
"Envelope_00000787","BLDG_00152","Attic",3840.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0440,,169.5900,,"Presumed from roof shape"
"Envelope_00003406","BLDG_00153","Attic",8600.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,217.4500,,"N/A"
"Envelope_00003407","BLDG_00155","Attic",5892.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,148.9800,,"N/A"
"Envelope_00003408","BLDG_00156","Roof Deck",18408.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0250,,465.4400,,"N/A"
"Envelope_00000788","BLDG_00157","Roof Deck",5884.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0250,,148.7700,,"N/A"
"Envelope_00003409","BLDG_00158","Attic",4426.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,111.9100,,"N/A"
"Envelope_00000282","BLDG_00159","Roof Deck",8448.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1100,,929.7800,,"N/A"
"Envelope_00000694","BLDG_00160","Attic",4759.5000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,310.7300,,"N/A"
"Envelope_00000742","BLDG_00161","Attic",2954.0000,,"Yes","Yes","Blown fiberglass",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0354,,28.2500,,0.0350,,104.5700,,"N/A"
"Envelope_00000288","BLDG_00162","Attic",4970.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,324.4800,,"No access"
"Envelope_00000291","BLDG_00163","Attic",10372.0000,,"Yes","Yes","Blown cellulose",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1667,,0.0290,,303.5700,,"N/A"
"Envelope_00000292","BLDG_00164","Attic",4155.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0650,,271.2700,,"N/A"
"Envelope_00000293","BLDG_00165","Roof Deck",4750.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1100,,522.7800,,"N/A"
"Envelope_00008482","BLDG_00166","Attic",3976.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,175.5900,,"N/A"
"Envelope_00008483","BLDG_00166","Sloped / Vaulted (no attic)",266.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0390,,10.2900,,"Sloped section"
"Envelope_00008534","BLDG_00167","Attic",3312.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,146.2700,,"N/A"
"Envelope_00008531","BLDG_00168","Attic",5440.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,240.2500,,"N/A"
"Envelope_00008556","BLDG_00169","Attic",2400.0000,,"No","Yes","Blown fiberglass",20.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0177,,56.5000,,0.0180,,42.4800,,"New construction so it is insulated but no access, info from manager he said 22"" blown in"
"Envelope_00008520","BLDG_00170","Attic",7359.0000,,"Yes","Yes","Blown cellulose",7.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0390,,25.6250,,0.0390,,287.1800,,"N/A"
"Envelope_00008628","BLDG_00171","Roof Deck",2440.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0250,,61.6900,,"Roof deck assumed from roof shape"
"Envelope_00008490","BLDG_00172","Attic",1440.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,46.3400,,"N/A"
"Envelope_00008551","BLDG_00173","Attic",4364.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,192.7300,,"N/A"
"Envelope_00008617","BLDG_00174","Attic",6416.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,283.3500,,"inaccessible hatch"
"Envelope_00008518","BLDG_00176","Attic",1626.0000,,"Yes","Yes","Fiberglass batts",3.5000,,,"Unknown","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0838,,11.9350,,0.0840,,136.2400,,"Attic access hole above apt 5"
"Envelope_00008477","BLDG_00178","Attic",3546.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,156.6000,,"N/A"
"Envelope_00008547","BLDG_00180","Attic",5876.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,259.5100,,"N/A"
"Envelope_00008489","BLDG_00181","Attic",1346.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,59.4400,,"N/A"
"Envelope_00008513","BLDG_00182","Attic",4992.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,160.6400,,"N/A"
"Envelope_00008470","BLDG_00183","Attic",4320.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,190.7900,,"N/A"
"Envelope_00008533","BLDG_00184","Attic",1792.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,45.3100,,"Resident said there is insulation."
"Envelope_00008568","BLDG_00185","Attic",1988.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,87.8000,,"N/A"
"Envelope_00008371","BLDG_00187","Attic",3312.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,65.1300,,"N/A"
"Envelope_00008303","BLDG_00190","Sloped / Vaulted (no attic)",9691.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0390,,374.7700,,"N/A"
"Envelope_00008354","BLDG_00191","Attic",4500.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,113.7800,,"N/A"
"Envelope_00008365","BLDG_00192","Attic",5340.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,135.0200,,"N/A"
"Envelope_00008356","BLDG_00193","Attic",4695.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,118.7100,,"N/A"
"Envelope_00008369","BLDG_00195","Attic",8920.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,393.9400,,"N/A"
"Envelope_00008409","BLDG_00197","Attic",10360.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,261.9500,,"N/A"
"Envelope_00008404","BLDG_00198","Attic",1380.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,27.1400,,"N/A"
"Envelope_00008358","BLDG_00199","Attic",9216.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,233.0200,,"N/A"
"Envelope_00008310","BLDG_00200","Attic",5346.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,135.1700,,"N/A"
"Envelope_00008375","BLDG_00201","Attic",7850.0000,,"No","Yes","Fiberglass batts",,"Unknown",,"Unknown","Blown fiberglass",,"Unknown",,"Unknown","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0440,,346.6800,,"Insulation based on home owner's word. He is part of the HOA board."
"Envelope_00008357","BLDG_00202","Attic",5760.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,254.3800,,"N/A"
"Envelope_00011940","BLDG_00203","Attic",4049.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,178.8200,,"N/A"
"Envelope_00008402","BLDG_00204","Attic",1449.0000,,"No","Yes","Blown Fiberglass",14.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0253,,39.5500,,0.0250,,36.6400,,"N/A"
"Envelope_00008347","BLDG_00205","Attic",6047.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,267.0600,,"N/A"
"Envelope_00008407","BLDG_00206","Attic",8933.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,175.6700,,"N/A"
"Envelope_00008355","BLDG_00207","Attic",7650.0000,,"Yes","Yes","Fiberglass batts",5.5000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0533,,18.7550,,0.0530,,407.8900,,"N/A"
"Envelope_00008408","BLDG_00208","Attic",3375.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0440,,149.0500,,"N/A"
"Envelope_00008312","BLDG_00209","Attic",1702.0000,,"No","Yes","Blown Fiberglass",18.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0197,,50.8500,,0.0200,,33.4700,,"N/A"
"Envelope_00008637","BLDG_00210","Attic",1664.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,63.4100,,"N/A"
"Envelope_00008658","BLDG_00211","Attic",10450.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,398.2100,,"N/A"
"Envelope_00008640","BLDG_00212","Attic",3468.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,132.1500,,"N/A"
"Envelope_00008787","BLDG_00213","Attic",3724.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0380,,141.9100,,"N/A"
"Envelope_00008650","BLDG_00214","Attic",14775.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,563.0300,,"N/A"
"Envelope_00008657","BLDG_00215","Attic",3192.5000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,121.6600,,"N/A"
"Envelope_00008655","BLDG_00216","Attic",2642.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.0380,,100.6800,,"N/A"
"Envelope_00008656","BLDG_00216","Sloped / Vaulted (no attic)",837.0000,,"No","Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",,"Unknown",,"Unknown",0.1750,,146.8200,,"N/A"
"Envelope_00008654","BLDG_00217","Attic",2552.0000,,"Yes","Yes","Blown fiberglass",12.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0295,,33.9000,,0.0290,,75.2800,,"Packed down a bit in some areas, possibly some walking/crawling through"
"Envelope_00008788","BLDG_00218","Attic",3420.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0380,,130.3200,,"N/A"
"Envelope_00008789","BLDG_00219","Attic",45.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0380,,1.7100,,"N/A"
"Envelope_00008790","BLDG_00219","Attic",1855.0000,,"Yes","Yes","Fiberglass batts",10.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0293,,34.1000,,0.0290,,54.4000,,"N/A"
"Envelope_00008641","BLDG_00220","Attic",10075.0000,,"No","Yes","Blown Fiberglass",11.0000,,,"Unknown","Unknown",,"Unknown",,"Unknown","Unknown",,"Unknown",,"Unknown","N/A",0.0322,,31.0750,,0.0320,,324.2200,,"N/A"
"Envelope_00008791","BLDG_00221","Attic",10110.0000,,"Yes","Yes","Blown fiberglass",16.0000,,1.0000,,"N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",0.0221,,45.2000,,0.0220,,223.6700,,"N/A"
"Envelope_00008792","BLDG_00222","Attic",3400.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0380,,129.5600,,"N/A"
"Envelope_00008794","BLDG_00224","Attic",3415.0000,,"No","N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"N/A",,"N/A","N/A",,"Unknown",,"Unknown",0.0380,,130.1300,,"N/A"
