"PK_WaterDetail_ID","CK_SiteID","CK_RoomID","Room Name","Room Type","Fixture Type","Rated GPM","Rated GPM_Notes","Measured GPM","Measured GPM_Notes","Primary Shower","Secondary Shower Usage","Notes"
"Water_00003148","SITE_01685","Room_00020872","Bathroom_6","Bathroom","Bathroom Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00003149","SITE_01685","Room_00020872","Bathroom_6","Bathroom","Bathroom Faucet",2.0000,,1.8000,,"N/A","N/A","N/A"
"Water_00003150","SITE_01685","Room_00020872","Bathroom_6","Bathroom","Shower",,"Unknown",,"Unknown","Secondary","Never","Not used"
"Water_00003151","SITE_01708","Room_00021110","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.0000,,"N/A","N/A","N/A"
"Water_00003152","SITE_01715","Room_00021167","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,1.7000,,"N/A","N/A","N/A"
"Water_00003153","SITE_01715","Room_00021167","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",1.5000,,2.2000,,"Primary","A few times per week","N/A"
"Water_00003154","SITE_01707","Room_00021096","Kitchen_1","Kitchen","Kitchen Faucet",1.8000,,1.3000,,"N/A","N/A","N/A"
"Water_00003155","SITE_01709","Room_00021122","Bathroom_1","Bathroom","Bathroom Faucet",2.0000,,2.9000,,"N/A","N/A","N/A"
"Water_00003156","SITE_01709","Room_00021119","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",2.6000,,"N/A","N/A","N/A"
"Water_00003157","SITE_01764","Room_00021613","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.4000,,"N/A","N/A","N/A"
"Water_00003158","SITE_01762","Room_00021596","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.8000,,"N/A","N/A","N/A"
"Water_00003159","SITE_01762","Room_00021597","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00003160","SITE_01762","Room_00021597","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",1.5000,,2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00003161","SITE_01714","Room_00021154","Kitchen_1","Kitchen","Kitchen Faucet",2.0000,,2.2500,,"N/A","N/A","N/A"
"Water_00003162","SITE_01714","Room_00021155","Bathroom_1","Bathroom","Bathroom Faucet",1.0000,,1.5000,,"N/A","N/A","N/A"
"Water_00003163","SITE_01714","Room_00021155","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",,"Unknown","Primary","Daily / Almost Daily","Unknown"
"Water_00003164","SITE_01745","Room_00021444","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,3.0000,,"N/A","N/A","N/A"
"Water_00003165","SITE_01745","Room_00021447","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00003166","SITE_01745","Room_00021447","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00003167","SITE_01760","Room_00021575","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,3.0000,,"N/A","N/A","N/A"
"Water_00003168","SITE_01723","Room_00021241","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",4.0000,,"N/A","N/A","Cold"
"Water_00003169","SITE_01723","Room_00021241","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",5.0000,,"N/A","N/A","Hot"
"Water_00003170","SITE_01723","Room_00021241","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00003171","SITE_01723","Room_00021244","Kitchen_1","Kitchen","Kitchen Faucet",,"Unknown",4.0000,,"N/A","N/A","N/A"
"Water_00007602","SITE_00762","Room_00013882","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,2.2000,,"N/A","N/A","N/A"
"Water_00007603","SITE_00762","Room_00013887","Bathroom_1","Bathroom","Bathroom Faucet",1.5000,,1.6000,,"N/A","N/A","N/A"
"Water_00007604","SITE_00762","Room_00013887","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",2.8000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007605","SITE_00762","Room_00013890","Bathroom_2","Bathroom","Bathroom Faucet",2.0000,,2.2000,,"N/A","N/A","N/A"
"Water_00007606","SITE_00762","Room_00013890","Bathroom_2","Bathroom","Bathroom Faucet",2.0000,,2.0000,,"N/A","N/A","N/A"
"Water_00007607","SITE_00762","Room_00013890","Bathroom_2","Bathroom","Shower",2.5000,,2.6000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007608","SITE_00762","Room_00013892","Bathroom_3","Bathroom","Bathroom Faucet",2.0000,,1.9000,,"N/A","N/A","N/A"
"Water_00007609","SITE_00762","Room_00013892","Bathroom_3","Bathroom","Shower",2.5000,,,"Unknown","Secondary","A few times per year","Can't measure. Being used for storage"
"Water_00007610","SITE_00444","Room_00009754","Bathroom_1","Bathroom","Bathroom Faucet",2.2000,,2.4000,,"N/A","N/A","N/A"
"Water_00007611","SITE_00444","Room_00009754","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,2.7000,,"All used about the same","Daily / Almost Daily","N/A"
"Water_00007612","SITE_00463","Room_00009926","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,1.8000,,"N/A","N/A","N/A"
"Water_00007613","SITE_00463","Room_00009926","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",2.5000,,3.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007614","SITE_00463","Room_00009929","Kitchen_2","Kitchen","Kitchen Faucet",2.2000,,2.1000,,"N/A","N/A","N/A"
"Water_00007615","SITE_00458","Room_00009880","Bathroom_1","Bathroom","Shower / Bathtub combo with separate valve",,"Unknown",,"Unknown","All used about the same","Daily / Almost Daily","dual shower head"
"Water_00007616","SITE_00458","Room_00009880","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.8000,,"N/A","N/A","N/A"
"Water_00007617","SITE_00433","Room_00009662","Bathroom_6","Bathroom","Bathroom Faucet",1.5000,,2.5000,,"N/A","N/A","N/A"
"Water_00007618","SITE_00433","Room_00009662","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",3.4000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007619","SITE_00493","Room_00010262","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00007620","SITE_00493","Room_00010262","Bathroom_1","Bathroom","Shower / Bathtub combo with separate valve",,"Unknown",2.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007621","SITE_00749","Room_00013657","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00007622","SITE_00749","Room_00013657","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.0000,,"N/A","N/A","N/A"
"Water_00007623","SITE_00749","Room_00013657","Bathroom_1","Bathroom","Shower",2.5000,,2.0000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007624","SITE_00749","Room_00013662","Kitchen_1","Kitchen","Kitchen Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00007625","SITE_00431","Room_00009649","Kitchen_1","Kitchen","Kitchen Faucet",1.8000,,1.8000,,"N/A","N/A","N/A"
"Water_00007626","SITE_00431","Room_00009654","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",2.5000,,"N/A","N/A","N/A"
"Water_00007627","SITE_00431","Room_00009654","Bathroom_1","Bathroom","Shower / Bathtub combo with diverter valve",,"Unknown",1.5000,,"Primary","Daily / Almost Daily","N/A"
"Water_00007628","SITE_00756","Room_00013784","Kitchen_2","Kitchen","Kitchen Faucet",1.5000,,2.0000,,"N/A","N/A","N/A"
"Water_00007629","SITE_00427","Room_00009607","Bathroom_6","Bathroom","Bathroom Faucet",2.2000,,,"Unknown","N/A","N/A","Couldn't measure"
"Water_00007630","SITE_00427","Room_00009607","Bathroom_6","Bathroom","Shower / Bathtub combo with diverter valve",2.0000,,,"Unknown","Secondary","A few times per week","N/A"
"Water_00007631","SITE_00427","Room_00009609","Bathroom_7","Bathroom","Bathroom Faucet",2.2000,,,"Unknown","N/A","N/A","Couldn't measure"
"Water_00007632","SITE_00427","Room_00009609","Bathroom_7","Bathroom","Bathroom Faucet",2.2000,,,"Unknown","N/A","N/A","Couldn't measure"
"Water_00007633","SITE_00427","Room_00009609","Bathroom_7","Bathroom","Shower",,"Unknown",,"Unknown","Primary","Daily / Almost Daily","Couldn't measure"
"Water_00007634","SITE_00427","Room_00009609","Bathroom_7","Bathroom","Bathtub",,"N/A",,"N/A","N/A","N/A","N/A"
"Water_00007635","SITE_00610","Room_00011864","Kitchen_1","Kitchen","Kitchen Faucet",2.2000,,1.5000,,"N/A","N/A","N/A"
"Water_00007636","SITE_00610","Room_00011869","Bathroom_1","Bathroom","Bathroom Faucet",,"Unknown",1.0000,,"N/A","N/A","N/A"
